Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified
United States,US,DoD,Department of Defense,,Milestone,Policy,2025,2025,DoD PQC Migration Memorandum,DoD CIO issues memorandum 'Preparing for Migration to Post Quantum Cryptography' tightening requirements and mandating baseline phase-out of symmetric keys by 2030. Note: Direct memorandum URL not publicly available; linked to DoD CIO Library.,https://dodcio.defense.gov/Library/,2025-11-20,Validated,dod-cio,,yes,DoD,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-05-22,no downloadable proof — source URL bot-blocked or unreachable; see public/timeline/skip-list.json for per-URL audit trail,,,government,,,,united-states-dod-dod-pqc-migration-memorandum,
Global,INT,Quantinuum,Quantinuum,,Milestone,POC,2025,2025,Helios Quantum Computer Commercial Launch,Quantinuum launches Helios commercial quantum computer with 98 all-to-all connected qubits and industry-leading fidelity (99.9975% single-qubit 99.921% two-qubit gate fidelity). Designed to enable Generative Quantum AI.,https://www.quantinuum.com/press-releases/quantinuum-announces-commercial-launch-of-new-helios-quantum-computer-that-offers-unprecedented-accuracy-to-enable-generative-quantum-ai-genqai,2025-11-05,Validated,quantinuum,timeline/Global_Quantinuum_Helios_Quantum_Computer_Commercial_Launch.html,no,Quantinuum,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (www.quantinuum.com), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",active,,,,,vendor,,,,global-quantinuum-helios-quantum-computer-commercial-launch,2026-08-12
United States,US,Congress,United States Congress,,Milestone,Policy,2026,2026,National Quantum Initiative Reauthorization Act,"Bipartisan legislation introduced to extend National Quantum Initiative by 5 years to December 2034. Authorizes $85M/yr for NIST quantum centers, creates 5 NSF Multidisciplinary Centers for Quantum Research. Endorsed by IBM Microsoft Google IonQ.",https://www.commerce.senate.gov/2026/1/cantwell-young-colleagues-introduce-bipartisan-national-quantum-initiative-reauthorization-act,2026-01-08,Validated,us-congress,timeline/United_States_Congress_National_Quantum_Initiative_Reauthorization_Act.html,yes,Congress,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,united-states-congress-national-quantum-initiative-reauthorization-act,2026-08-11
G7,G7,G7 CEG,G7 Cyber Expert Group,,Milestone,Guidance,2026,2026,G7 Financial Sector PQC Roadmap,"G7 Cyber Expert Group (chaired by US Treasury and Bank of England) releases Advancing a Coordinated Roadmap for PQC Transition in Financial Sector. Recommends critical financial systems quantum-safe by 2030-2032, non-critical by 2035.",https://home.treasury.gov/news/press-releases/sb0355,2026-01-12,Validated,bis,timeline/G7_G7_CEG_G7_Financial_Sector_PQC_Roadmap.html,yes,G7 CEG,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,G7-Financial-PQC-Roadmap-2026,government,,,,g7-g7-ceg-g7-financial-sector-pqc-roadmap,2026-08-11
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2026,2026,Federal PQC Procurement Guidance,"CISA issues federal buying guidance per EO 14306 directing agencies to acquire only PQC-capable products in widely available categories: cloud services, collaboration tools, browsers, and endpoint security. Networking and identity management still transitioning.",https://www.cisa.gov/resources-tools/resources/product-categories-technologies-use-post-quantum-cryptography-standards,2026-01-23,Validated,cisa,timeline/United_States_CISA_CISA_PQC_Product_Category_List_Publication.html,yes,CISA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,EO 14306,CISA-PQC-CATEGORY-LIST-2026,government,,,,united-states-cisa-federal-pqc-procurement-guidance,2026-08-16
Global,INT,Ethereum Foundation,Ethereum Foundation,,Milestone,Migration,2026,2026,Post-Quantum Security Top Priority,"Ethereum Foundation elevates post-quantum security to top strategic priority. Forms dedicated PQ team, launches $2M in bounties (Poseidon Prize $1M and Proximity Prize $1M), and begins bi-weekly PQ All Core Devs calls February 2026.",https://blog.ethereum.org/,2026-01-24,Validated,eth-foundation,timeline/Global_Ethereum_Foundation_Post-Quantum_Security_Top_Priority.html,no,Ethereum Foundation,url_needs_review,registered,2026-06-06: SourceUrl upgraded from www.coindesk.com to blog.ethereum.org authoritative primary; verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-07-22,"deprecation-sweep (wrong-page): resolved title 'Home | Ethereum Foundation Blog' vs catalog title 'Post-Quantum Security Top Priority' (word-overlap 0%) — looks like a redirect to a generic page, not the cited document",,,vendor,,,,global-ethereum-foundation-post-quantum-security-top-priority,
Singapore,SG,Quantinuum/NQO,Quantinuum and Singapore National Quantum Office,,Milestone,Guidance,2026,2026,Helios Quantum Computer Singapore Deployment,Quantinuum partners with Singapore National Quantum Office to deploy Helios quantum computer (98 qubits) first deployment outside US. R&D and Operations Centre established at one-north technology district.,https://www.quantinuum.com/press-releases/singapores-national-quantum-office-and-quantinuum-forge-strategic-partnership-to-accelerate-quantum-computing,2025,Validated,quantinuum,timeline/Singapore_Quantinuum_NQO_Helios_Quantum_Computer_Singapore_Deployment.html,yes,Quantinuum/NQO,url_authoritative,registered,"2026-06-06: url_authoritative — originating org's own domain (www.quantinuum.com), page verified live with PQC keywords + cached as evidence. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",active,,,,,vendor,,,,singapore-quantinuum-nqo-helios-quantum-computer-singapore-deployment,2026-08-12
International,INT,ETSI/IQC,ETSI and University of Waterloo IQC,,Milestone,Guidance,2026,2026,ETSI/IQC QSC Conference 2026,"11th ETSI/IQC Quantum Safe Cryptography Conference announced for Ottawa, hosted by Carleton University June 16-18. Topics include PQC deployments, QKD, migration challenges, and cryptographic agility.",https://www.etsi.org/events/2592-etsi-iqc-qsc-conference-2026,2026-04-10,Validated,etsi,timeline/International_ETSI_IQC_ETSI_IQC_QSC_Conference_2026.html,yes,ETSI/IQC,url_authoritative,resolved_2026-05-06,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,standards,,,,international-etsi-iqc-etsi-iqc-qsc-conference-2026,2026-08-11
Hong Kong,HK,LegCo,Legislative Council of Hong Kong,,Milestone,Regulation,2025,2025,Critical Infrastructure Cybersecurity Ordinance,Protection of Critical Infrastructure (Computer System) Ordinance passed by Legislative Council on March 19 2025. Effective January 1 2026. Covers 8 sectors: energy IT banking air transport land transport maritime healthcare and telecommunications.,https://www.info.gov.hk/gia/general/202506/27/P2025062700238.htm,2025-06-27,Validated,hk-legco,timeline/Hong_Kong_LegCo_Critical_Infrastructure_Cybersecurity_Ordinance.html,yes,LegCo,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,HK-CI-Ordinance-2025,government,,,,hong-kong-legco-critical-infrastructure-cybersecurity-ordinance,2026-08-16
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2025,2025,HKMA Fintech Adoption Report: PQC Commitment,HKMA publishes Fintech Adoption: Progress and Future Directions report (Jan 2025 Tech Maturity Stock-take of 56 authorized institutions). Finds only 7% of Hong Kong banks engaged with quantum computing. Commits to promoting post-quantum cryptography as primary quantum-safety mechanism. Plans to highlight importance of quantum safety and practical PQC adoption for the financial sector.,https://www.hkma.gov.hk/eng/news-and-media/speeches/2025/07/20250716-1/,2025-07-16,Validated,hkma,timeline/Hong_Kong_HKMA_HKMA_Fintech_Adoption_Report_PQC_Commitment.html,yes,HKMA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-07-22,"deprecation-sweep (wrong-page): resolved title 'Hong Kong Monetary Authority - Opening Remarks at FiNETech6 on “Data Excellence, Cyber Resilience: The Dual Imperatives Driving Fintech Maturity”' vs catalog title 'HKMA Fintech Adoption Report: PQC Commitment' (word-overlap 17%) — looks like a redirect to a generic page, not the cited document",,,government,,,,hong-kong-hkma-hkma-fintech-adoption-report-pqc-commitment,
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2025,2025,Fintech 2030 Strategy: PQC Resilience Pillar,"HKMA unveils Fintech 2030 strategy at Hong Kong FinTech Week 2025. The Resilience pillar explicitly commits to driving industry readiness for post-quantum cryptography and building quantum-safe infrastructure for secured financial services. Over 40 initiatives under four pillars: Data (D), AI (A), Resilience (R), and Tokenisation (T).",https://www.hkma.gov.hk/eng/news-and-media/press-releases/2025/11/20251103-3/,2025-11-03,Validated,hkma,timeline/Hong_Kong_HKMA_Fintech_2030_Strategy_PQC_Resilience_Pillar.html,yes,HKMA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,hong-kong-hkma-fintech-2030-strategy-pqc-resilience-pillar,2026-08-11
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2026,2026,Fintech Promotion Blueprint: Quantum Preparedness Index,HKMA unveils Fintech Promotion Blueprint including Quantum Preparedness Index as flagship project to assess banking sector PQC readiness and set measurable migration targets. The Index will guide institutions through PQC transition journey with special focus on supporting small and medium-sized banks.,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/02/20260203-3/,2026-02-03,Validated,hkma,timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Quantum_Preparedness_Index.html,yes,HKMA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,HKMA-FINTECH-BLUEPRINT-2026,government,,,,hong-kong-hkma-fintech-promotion-blueprint-quantum-preparedness-index,2026-08-11
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Phase,Discovery,2026,2028,Financial Sector PQC Planning,Banks develop quantum preparedness plans and cryptographic inventories per HKMA Fintech 2030 Quantum Preparedness Index. Industry consultation on PQC adoption guidelines underway.,https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2026/20260727e3a1.pdf,2026-02-03,Validated,hkma,timeline/HK_HKMA_Quantum_Preparedness_Whitepaper_2026.pdf,no,HKMA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,HKMA Fintech 2030 Quantum Preparedness Index,HKMA-FINTECH-BLUEPRINT-2026,government,,,,hong-kong-hkma-financial-sector-pqc-planning,2026-08-16
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2026,2026,Fintech Promotion Blueprint Published,"HKMA publishes Fintech Promotion Blueprint (From Adoption to Advancement) on February 3, 2026, formalizing the Quantum Preparedness Index as a flagship initiative to measure banking sector PQC readiness and set measurable quantum-safe migration targets.",https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2026/20260203e3a1.pdf,2026-02-03,Validated,hkma,timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Published.pdf,yes,HKMA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,HKMA-FINTECH-BLUEPRINT-2026,government,,,,hong-kong-hkma-fintech-promotion-blueprint-published,2026-08-11
Singapore,SG,IMDA,Infocomm Media Development Authority,,Milestone,POC,2023,2023,NQSN+ Launched,Deputy PM Heng Swee Keat launches National Quantum-Safe Network Plus (NQSN+) at ATxSG 2023. Businesses can integrate QKD and PQC solutions through NQSN+ operators. IMDA publishes Singapore first local QKD network standard.,https://www.imda.gov.sg/about-imda/emerging-technologies-and-research/national-quantum-safe-network-plus,2023-06-01,Validated,imda-singapore,timeline/Singapore_IMDA_NQSN_Plus_Official_Page.html,no,IMDA,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: prior cache captured only the JS-shell nav chrome of a client-rendered IMDA page (398 chars, no NQSN+ content); replaced with a stealth-rendered capture of IMDA's dedicated NQSN+ page confirming the Heng Swee Keat/ATxSG 2023 launch details.",active,,,,Singapore-National-Quantum-Safe-Network-Plus-NQSN,government,,,,singapore-imda-nqsn-launched,2026-08-16
Singapore,SG,MAS/BdF,Monetary Authority of Singapore and Banque de France,,Milestone,Testing,2024,2024,Cross-Border PQC Experiment,MAS and Banque de France conduct groundbreaking cross-border post-quantum cryptography experiment to enhance communication security between central banks using PQC algorithms.,https://www.mas.gov.sg/news/media-releases/2024/bdf-and-mas-conduct-groundbreaking-post-quantum-cryptography-experiment,2024-11-01,Validated,bdf,timeline/Singapore_MAS_BdF_Cross-Border_PQC_Experiment_2024.html,no,MAS/BdF,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,singapore-mas-bdf-cross-border-pqc-experiment,2026-08-16
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Guidance,2026,2026,National Quantum-Safe Roadmap Published,"DST National Quantum Mission report 'Quantum-Safe Ecosystem in India: Roadmap to Quantum Resiliency' (May 2026) sets a three-milestone framework with accelerated CII timelines vs enterprises — M1 Build Foundations (CII 2027 / Enterprise 2028); M2 Migrate High-Priority Systems (CII 2028 / Enterprise 2030); M3 Full PQC Adoption (CII 2029 / Enterprise 2033). Mandates CBOM submissions from FY 2027-28, crypto-agility, hybrid (classical+PQC) signatures, and a national testing/certification framework via TEC, STQC and BIS.",https://dst.gov.in/sites/default/files/Quantum-Safe-Ecosystem-in-India.pdf,2026-05,Validated,acsc,timeline/India_DST_NQM_Quantum-Safe_Ecosystem_Roadmap_May2026.pdf,yes,DST/NQM,url_authoritative,registered,"2026-06-07: Re-pointed from the Feb-2026 Task Force report (v1) to the authoritative DST/NQM 'Report on Quantum-Safe Ecosystem in India: Roadmap to Quantum Resiliency' (May 2026), which clarifies the migration plan into a 3-milestone CII-vs-Enterprise framework with hard 31-Dec deadlines. Verified from the downloaded PDF (cover dated May 2026). Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",active,,,,,government,,,,india-dst-nqm-national-quantum-safe-roadmap-published,2026-08-11
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Deadline,2027,2027,CII PQC Foundations Deadline,"Milestone 1 (Build Foundations) deadline for Critical Information Infrastructure — government, defence, power, telecom, transport and BFSI: establish governance, complete cryptographic inventory and quantum-risk assessment, launch PQC/hybrid pilots in high-priority systems, and embed PQC readiness (incl. CBOMs from FY 2027-28) into procurement. Persona-1 CII organisations face a hard deadline of 31 Dec 2027.",https://dst.gov.in/sites/default/files/Quantum-Safe-Ecosystem-in-India.pdf,2026-05,Validated,acsc,timeline/India_DST_NQM_Quantum-Safe_Ecosystem_Roadmap_May2026.pdf,no,DST/NQM,url_authoritative,registered,"2026-06-07: Re-pointed from the Feb-2026 Task Force report (v1) to the authoritative DST/NQM 'Report on Quantum-Safe Ecosystem in India: Roadmap to Quantum Resiliency' (May 2026), which clarifies the migration plan into a 3-milestone CII-vs-Enterprise framework with hard 31-Dec deadlines. Verified from the downloaded PDF (cover dated May 2026). Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,true,,HARD,india-dst-nqm-cii-pqc-foundations-deadline,2026-08-11
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Phase,Migration,2027,2033,India National PQC Migration,"Phased migration per the May-2026 roadmap: CII Migrate High-Priority Systems by 2028 and Full PQC Adoption by 2029 (hard deadlines 31 Dec 2028 / 31 Dec 2029); enterprises follow baseline timelines of 2030 and 2033. Enforces 'no new classical-only deployments', upgrades PKI/HSM/KMS/libraries to PQC, mandates PQC-capable signatures, and recommends hybrid PQC+QKD for high-assurance use cases.",https://dst.gov.in/sites/default/files/Quantum-Safe-Ecosystem-in-India.pdf,2026-05,Validated,acsc,timeline/India_DST_NQM_Quantum-Safe_Ecosystem_Roadmap_May2026.pdf,no,DST/NQM,url_authoritative,registered,"2026-06-07: Re-pointed from the Feb-2026 Task Force report (v1) to the authoritative DST/NQM 'Report on Quantum-Safe Ecosystem in India: Roadmap to Quantum Resiliency' (May 2026), which clarifies the migration plan into a 3-milestone CII-vs-Enterprise framework with hard 31-Dec deadlines. Verified from the downloaded PDF (cover dated May 2026). Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",active,,,,,government,,,,india-dst-nqm-india-national-pqc-migration,2026-08-11
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Deadline,2033,2033,Full Nationwide PQC Adoption,"Milestone 3 (Full PQC Adoption) for regular enterprises — enterprise-wide PQC/hybrid adoption, PQC-only trust chains and quantum-safe digital signatures across all systems, completing India's nationwide transition by 2033 under the National Quantum Mission roadmap (CII sectors complete earlier, by 2029).",https://dst.gov.in/sites/default/files/Quantum-Safe-Ecosystem-in-India.pdf,2026-02,Validated,dst-india,timeline/India_DST_NQM_National_Quantum-Safe_Roadmap_Published.pdf,no,DST/NQM,url_authoritative,registered,"2026-06-07: Re-pointed from the Feb-2026 Task Force report (v1) to the authoritative DST/NQM 'Report on Quantum-Safe Ecosystem in India: Roadmap to Quantum Resiliency' (May 2026), which clarifies the migration plan into a 3-milestone CII-vs-Enterprise framework with hard 31-Dec deadlines. Verified from the downloaded PDF (cover dated May 2026). Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-06-23: flagged is_sim_deadline (final full-adoption year). Proof: DST Task Force report (Feb 2026) p.13 ""Milestone 3 – Full PQC Adoption (Enterprises: by 2033)"". GUIDANCE (DST: ""not a regulatory mandate"").",active,,,,,government,,,SOFT,india-dst-nqm-full-nationwide-pqc-adoption,2026-08-11
Japan,JP,NCO,National Cyber Command Office,,Milestone,Deadline,2035,2035,Government PQC Transition Deadline,Japan National Cyber Command Office sets 2035 as deadline for government agencies to complete PQC transition. Aligns with US UK and Canada timelines. Detailed implementation roadmap planned for FY2026. Recommends cryptographic agility and hybrid schemes during transition.,https://www.cas.go.jp/jp/seisaku/pqc/pdf/report_202511.pdf,2025-11-01,Validated,cryptrec,timeline/Japan_NCO_Government_PQC_Transition_Deadline.pdf,no,NCO,url_authoritative,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",active,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,Cabinet-Secretariat-Japan-PQC-Migration-Interim-Report-for-G,government,true,,SOFT,japan-nco-government-pqc-transition-deadline,2026-08-12
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Milestone,Policy,2025,2025,National PQC Migration Plan Published,Malaysia Ministry of Digital and NACSA publish National PQC Migration Plan (2025-2030) and launch PQC Sandbox 2025 proof-of-concept program at PKI Consortium PQC Conference in Kuala Lumpur. Positions Malaysia as ASEAN PQC leader.,https://nacsa.gov.my,2017-02,Validated,nacsa-malaysia,timeline/Malaysia_NACSA_National_PQC_Migration_Plan_Published.html,yes,NACSA,url_needs_review,registered,2026-06-06: SourceUrl upgraded from pkic.org to nacsa.gov.my official site; url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,malaysia-nacsa-national-pqc-migration-plan-published,2026-08-11
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Phase,Migration,2025,2030,Malaysia National PQC Migration,Phased national PQC migration with proof-of-concept sandbox program. First ASEAN nation to publish a comprehensive national PQC migration roadmap.,https://nacsa.gov.my,2025-10-28,Validated,nacsa-malaysia,timeline/Malaysia_NACSA_Malaysia_National_PQC_Migration.html,no,NACSA,url_authoritative,registered,"2026-06-06: url_authoritative — pkic.org official conference summary mentioning NACSA plan; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). [gap-closure 2026-07-16] old SourceUrl was a PKI Consortium conference-recap article, not a Malaysia government source; replaced with NACSA's own site (verified live, confirmed as Malaysia's official National Cyber Security Agency), matching the sibling row 'National PQC Migration Plan Published' (same underlying event) which already cited nacsa.gov.my.",deprecated,2026-07-22,"deprecation-sweep (wrong-page): resolved title 'Global Leaders Converge in Kuala Lumpur to Drive Quantum-Safe Future at World’s Largest Post-Quantum Cryptography Conference | PKI Consortium' vs catalog title 'Malaysia National PQC Migration' (word-overlap 0%) — looks like a redirect to a generic page, not the cited document",,,government,,,,malaysia-nacsa-malaysia-national-pqc-migration,2026-07-16
United Arab Emirates,AE,TII,Technology Innovation Institute,,Milestone,Standardization,2024,2024,NIST Additional Signatures Round 2 Contributions,TII Cryptography Research Center contributes to 6 of 14 NIST Round 2 additional digital signature schemes: LESS Mirath PERK RYDE SDitH and SQISign. TII also contributed to FN-DSA (FALCON) standardization as FIPS 206.,https://csrc.nist.gov/projects/pqc-dig-sig/round-2-additional-signatures,2022-08-29,Validated,tii-uae,timeline/United_Arab_Emirates_TII_NIST_Additional_Signatures_Round_2_Contributions.html,yes,TII,url_authoritative,registered,2026-06-06: url_authoritative — csrc.nist.gov official NIST PQC signatures project; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).; TII contribution corroborated by tii.ae/atrc.gov.ae (Feb 2025); primary cite = NIST CSRC round-2 page,active,,,FIPS-206,,standards,,,,united-arab-emirates-tii-nist-additional-signatures-round-2-contributions,2026-08-11
United Arab Emirates,AE,DESC,Dubai Electronic Security Center,,Milestone,Guidance,2025,2025,Dubai PQC Guideline Launched,DESC launches Post-Quantum Cryptography Guideline at GISEC Global 2025 to prepare Dubai digital infrastructure against quantum threats. Also launches Zero Trust Assessment Tool and Ethaq Plus digital trust platform.,https://www.desc.gov.ae/dubai-electronic-security-center-launches-new-innovative-projects-at-gisec-global-2025/,2025-05-06,Validated,desc-dubai,timeline/United_Arab_Emirates_DESC_Dubai_PQC_Guideline_Launched.html,yes,DESC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UAE-DESC-PQC-Guideline,government,,,,united-arab-emirates-desc-dubai-pqc-guideline-launched,2026-08-11
United Arab Emirates,AE,ADGM/TII,Abu Dhabi Global Market and Technology Innovation Institute,,Milestone,POC,2025,2025,Quantum-Secure Communications Testbed,UAE first quantum-secure communications testbed: 3-node QKD network deployed across Abu Dhabi Global Market financial centre. Joint initiative by ADGM TII Hub71 and ASPIRE in live commercial environment.,https://www.adgm.com/media/announcements/adgm-and-adgm-academy-team-up-with-tii-hub71-and-aspire-to-launch-uaes-first-quantum-secure-communications-testbed,2025-06-20,Validated,tii-uae,timeline/United_Arab_Emirates_ADGM_TII_Quantum-Secure_Communications_Testbed.html,no,ADGM/TII,url_authoritative,registered,2026-06-07: SourceUrl upgraded from www.zawya.com to www.adgm.com authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,united-arab-emirates-adgm-tii-quantum-secure-communications-testbed,2026-08-11
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Milestone,Policy,2025,2025,National Encryption Policy Approved,UAE Cybersecurity Council approves National Encryption Policy and Executive Regulation at CyberQ 2025 summit. Mandates all government entities develop PQC transition plans submit migration roadmaps by 2026 and maintain automated cryptographic asset inventories with crypto agility by design.,https://www.wam.ae/en/article/15w563h-uae-announces-approval-national-encryption-policy,2025-11-27,Validated,uae-csc,timeline/United_Arab_Emirates_UAE_CSC_National_Encryption_Policy_Approved.html,yes,UAE CSC,url_authoritative,registered,2026-06-07: SourceUrl upgraded from pqshield.com to wam.ae (official Emirates News Agency) authoritative primary; verified + cached via playwright. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | Publication date unresolved as of 2026-08-12: blocked (status err). Document/page could not be fetched through the resilient fetcher (curl_cffi -> playwright-stealth -> crawl4ai). Not verified — retry with scripts/refetch-publication-dates.py once the block clears.,active,,,,,government,,,,united-arab-emirates-uae-csc-national-encryption-policy-approved,2026-08-12
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Phase,Migration,2026,2030,National PQC Migration Program,QuantumGate partnership drives large-scale PQC implementation across National Information Assurance Program National Cybersecurity Index Platform and National Post-Quantum Migration Program. Crypto Discovery Tool and QSphere VPN deployed across government.,https://www.atrc.gov.ae/news/uae-cybersecurity-council-advances-national-readiness-future-quantum-threats-atrcs-quantumgate,2025-11-27,Validated,uae-csc,timeline/United_Arab_Emirates_UAE_CSC_National_PQC_Migration_Program.html,no,UAE CSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,united-arab-emirates-uae-csc-national-pqc-migration-program,2026-08-11
Saudi Arabia,SA,NCA,National Cybersecurity Authority,,Milestone,Regulation,2024,2024,ECC-2:2024 Cybersecurity Controls,NCA releases Essential Cybersecurity Controls 2024 (ECC-2:2024) with expanded cryptography domain covering encryption strength key management secure protocols and lifecycle governance. New NCA Regulations grant enforcement authority.,https://cdn.nca.gov.sa/api/files/public/upload/86e09090-44e4-481f-bc28-355673607654_ECC--2024-EN.pdf,2024-12-01,Validated,saudi-nca,timeline/Saudi_Arabia_NCA_ECC-2_2024_Cybersecurity_Controls.pdf,yes,NCA,url_authoritative,registered,2026-06-06: SourceUrl upgraded from twobirds.com (law firm) to nca.gov.sa official ECC controls; url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,ECC-2:2024,,government,,,,saudi-arabia-nca-ecc-2-2024-cybersecurity-controls,2026-08-11
