software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
Druva Data Resiliency Cloud,FIPS 140-3,4260,Druva Inc.,Druva FIPS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-07-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4260
Druva Data Resiliency Cloud,FIPS 140-3,5176,Druva Inc.,Druva FIPS 140-3 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5176
Entrust KeyControl,ACVP,A7285,Entrust Corporation,nShield 5 Algorithm Library - nCore,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-07-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20056
Entrust KeyControl,ACVP,A7990,Entrust Corporation,PQSDK,LMS,,Active,2026-01-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20796
Entrust KeyControl,FIPS 140-3,4338,Entrust,"nShield F3 10+ 500+ 6000+ & nShield F3 500+ 1500+ 6000+ for nShield Connect+, Connect CLX and HSMi",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4338
Entrust KeyControl,FIPS 140-3,4336,Entrust,nShield F2 500+ & nShield F2 1500+ & nShield F2 6000+,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4336
Entrust KeyControl,FIPS 140-3,4335,Entrust,nShield Solo XC F3 & nShield Solo XC F3 for nShield Connect XC and for nShield HSMi,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4335
Entrust KeyControl,FIPS 140-3,4333,Entrust,nShield Solo XC F2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4333
Entrust KeyControl,FIPS 140-3,4765,Entrust,nShield 5s Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4765
Entrust PKI,ACVP,A7285,Entrust Corporation,nShield 5 Algorithm Library - nCore,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-07-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20056
Entrust PKI,ACVP,A7990,Entrust Corporation,PQSDK,LMS,,Active,2026-01-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20796
Entrust PKI,FIPS 140-3,4338,Entrust,"nShield F3 10+ 500+ 6000+ & nShield F3 500+ 1500+ 6000+ for nShield Connect+, Connect CLX and HSMi",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4338
Entrust PKI,FIPS 140-3,4336,Entrust,nShield F2 500+ & nShield F2 1500+ & nShield F2 6000+,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4336
Entrust PKI,FIPS 140-3,4765,Entrust,nShield 5s Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4765
Entrust nShield,ACVP,A7285,Entrust Corporation,nShield 5 Algorithm Library - nCore,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-07-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20056
Entrust nShield,ACVP,A7990,Entrust Corporation,PQSDK,LMS,,Active,2026-01-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20796
Entrust nShield,FIPS 140-3,4338,Entrust,"nShield F3 10+ 500+ 6000+ & nShield F3 500+ 1500+ 6000+ for nShield Connect+, Connect CLX and HSMi",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4338
Entrust nShield,FIPS 140-3,4336,Entrust,nShield F2 500+ & nShield F2 1500+ & nShield F2 6000+,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4336
Entrust nShield,FIPS 140-3,4335,Entrust,nShield Solo XC F3 & nShield Solo XC F3 for nShield Connect XC and for nShield HSMi,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4335
Entrust nShield,FIPS 140-3,4333,Entrust,nShield Solo XC F2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4333
Entrust nShield,FIPS 140-3,4765,Entrust,nShield 5s Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4765
F5 BIG-IP,FIPS 140-3,4716,"F5, Inc.",Cryptographic Module for BIG-IP ®,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4716
F5 BIG-IP,FIPS 140-3,4895,"F5, Inc.",Cryptographic Module for BIG-IP,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4895
F5 BIG-IP,FIPS 140-3,4945,"F5, Inc.",BIG-IP Tenant Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4945
F5 BIG-IP,FIPS 140-3,5045,"F5, Inc.",F5OS-A Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5045
F5 BIG-IP,FIPS 140-3,5056,"F5, Inc.",Device Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5056
FileVault (macOS),ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368
FileVault (macOS),ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372
FileVault (macOS),ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361
FileVault (macOS),FIPS 140-3,5101,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5101
FileVault (macOS),FIPS 140-3,5108,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5108
FileVault (macOS),FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184
FileVault (macOS),FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202
FileVault (macOS),FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201
Forcepoint DLP,FIPS 140-3,4835,Forcepoint,Forcepoint NGFW Cryptographic Kernel Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4835
Fortanix Data Security Manager,ACVP,A5344,"Fortanix, Inc.",Fortanix Crypto Algorithm Library,LMS,,Active,2024-05-22,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=17995
Fortanix Data Security Manager,FIPS 140-3,4139,"Fortanix, Inc.",Fortanix SDKMS Appliance,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4139
Fortinet FortiAuthenticator,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362
Fortinet FortiAuthenticator,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443
Fortinet FortiAuthenticator,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931
Fortinet FortiGate (FortiOS),FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613
Fortinet FortiGate (FortiOS),FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612
Fortinet FortiGate (FortiOS),FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611
Fortinet FortiGate (FortiOS),FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610
Fortinet FortiGate (FortiOS),FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609
Fortinet FortiGate-Rugged,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362
Fortinet FortiGate-Rugged,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443
Fortinet FortiGate-Rugged,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931
Fortinet FortiManager,FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613
Fortinet FortiManager,FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612
Fortinet FortiManager,FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611
Fortinet FortiManager,FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610
Fortinet FortiManager,FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609
Fortinet FortiOS,FIPS 140-3,3897,"Fortinet, Inc.",FortiWLM-100D and FortiWLM-1000D,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3897
Fortinet FortiOS,FIPS 140-3,4362,"Fortinet, Inc.",FortiManager 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4362
Fortinet FortiOS,FIPS 140-3,4361,"Fortinet, Inc.",FortiAnalyzer 6.2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4361
Fortinet FortiOS,FIPS 140-3,4443,"Fortinet, Inc.",FortiOS 6.4/7.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4443
Fortinet FortiOS,FIPS 140-3,4931,Fortinet Technologies Inc.,FortiClient Crypto Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4931
Fortinet FortiWeb,FIPS 140-3,4613,"Fortinet, Inc.",FortiGate-5001E1 Blade with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4613
Fortinet FortiWeb,FIPS 140-3,4612,"Fortinet, Inc.",FortiGate-600D/1200D/1500D/3000D/3700D and FortiGate-5001D with FortiGate-5144C Chassis,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4612
Fortinet FortiWeb,FIPS 140-3,4611,"Fortinet, Inc.",FortiGate-61E/61F/81E/101E/101F and FortiWiFi-61E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4611
Fortinet FortiWeb,FIPS 140-3,4610,"Fortinet, Inc.",FortiGate-3401E/3601E/3960E/3980E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4610
Fortinet FortiWeb,FIPS 140-3,4609,"Fortinet, Inc.",FortiGate-201E/301E/401E/501E/601E,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4609
Futurex Cloud,ACVP,A7998,Futurex LP,GSP4000 Hardware Security Module,"ML-DSA, ML-KEM",,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20805
Futurex CryptoHub,ACVP,A7998,Futurex LP,GSP4000 Hardware Security Module,"ML-DSA, ML-KEM",,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20805
Futurex CryptoHub,FIPS 140-3,4086,Futurex,EXP1000 Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4086
Futurex CryptoHub,FIPS 140-3,4085,Futurex,GSP3000 Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4085
Futurex Vectera Plus,ACVP,A7998,Futurex LP,GSP4000 Hardware Security Module,"ML-DSA, ML-KEM",,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20805
Futurex Vectera Plus,FIPS 140-3,4086,Futurex,EXP1000 Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4086
Futurex Vectera Plus,FIPS 140-3,4085,Futurex,GSP3000 Hardware Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4085
Gmail / Google Workspace,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Gmail / Google Workspace,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Gmail / Google Workspace,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Gmail / Google Workspace,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Go stdlib crypto/mlkem,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Go stdlib crypto/mlkem,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Go stdlib crypto/mlkem,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Go stdlib crypto/mlkem,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google ALTS,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google ALTS,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google ALTS,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google ALTS,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Chrome,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Chrome,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Chrome,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Chrome,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Cloud CDN,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Cloud CDN,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Cloud CDN,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Cloud HSM,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Cloud HSM,FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700
Google Cloud HSM,FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703
Google Cloud HSM,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Cloud HSM,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Cloud HSM,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Cloud KMS,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Cloud KMS,FIPS 140-3,4652,"Google, LLC",Cr50 U2F Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-11-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4652
Google Cloud KMS,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799
Google Cloud KMS,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Cloud KMS,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Cloud KMS,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Cloud KMS (Cloud Gateway),ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Cloud KMS (Cloud Gateway),FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Cloud KMS (Cloud Gateway),FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Cloud KMS (Cloud Gateway),FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Cloud Platform (GCP),ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Cloud Platform (GCP),FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Cloud Platform (GCP),FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Cloud Platform (GCP),FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google GKE,FIPS 140-3,4652,"Google, LLC",Cr50 U2F Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-11-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4652
Google GKE,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799
Google GKE,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google GKE,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google GKE,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google OpenTitan,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
