Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body
United States,US,White House,Executive Office of the President,,Milestone,Policy,2025,2025,Executive Order 14306 Issued,Trump administration issues Executive Order 14306 on June 6 2025 amending EO 14144 and EO 13694 while sustaining select cybersecurity efforts including PQC migration provisions.,https://www.whitehouse.gov/presidential-actions/2025/06/sustaining-select-efforts-to-strengthen-the-nations-cybersecurity-and-amending-executive-order-13694-and-executive-order-14144/,2025-06-06,Validated,,public/timeline/United_States_White_House_Executive_Order_14306_Issued.html,yes,White House
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,IR 8547 Public Comments Published,"NIST publishes all public comments received on IR 8547 draft. Comment period closed January 10, 2025. Final version in development.",https://csrc.nist.gov/files/pubs/ir/8547/ipd/docs/nist-ir-8547-ipd-comments-received.pdf,2025-01-10,Validated,,public/timeline/United_States_NIST_IR_8547_Public_Comments_Published.pdf,yes,NIST
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,FIPS 206 (FN-DSA) Draft Submitted,NIST submits draft standard for FN-DSA (FIPS 206) based on FALCON algorithm for approval. Initial Public Draft expected Q4 2025. Final standard expected late 2026/early 2027.,https://www.digicert.com/blog/quantum-ready-fndsa-nears-draft-approval-from-nist,2025-08-28,Validated,,public/timeline/United_States_NIST_FIPS_206_FN-DSA_Draft_Submitted.html,yes,NIST
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,Sixth PQC Standardization Conference,"NIST holds Sixth PQC Standardization Conference in September 2025 to discuss algorithm updates, FIPS 206, and migration guidance.",https://csrc.nist.gov/presentations/2025/fips-206-fn-dsa-falcon,2025-09-25,Validated,,public/timeline/United_States_NIST_Sixth_PQC_Standardization_Conference.html,yes,NIST
United States,US,NIST NCCoE,NIST National Cybersecurity Center of Excellence,,Milestone,Guidance,2025,2025,CSWP 48 PQC Migration Mappings Draft,"NCCoE publishes initial draft of Cybersecurity White Paper 48 - Mappings of Migration to PQC Project Capabilities to Risk Framework Documents (CSF 2.0, SP 800-53). Comment period closed October 20, 2025.",https://www.nist.gov/news-events/news/2025/09/new-draft-white-paper-pqc-migration-mappings-risk-framework-docs,2025-09-01,Validated,,public/timeline/United_States_NIST_NCCoE_CSWP_48_PQC_Migration_Mappings_Draft.html,yes,NIST NCCoE
United States,US,NSA,National Security Agency,,Phase,Migration,2025,2027,Operating Systems Transition,Support and prefer CNSA 2.0 by 2027 for operating systems.,https://www.quantum.gov/nsa-releases-future-quantum-resistant-algorithm-requirements-for-national-security-systems/,2022-09-07,Validated,,public/timeline/United_States_NSA_CNSA_2.0_Published.html,no,NSA
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Phase,Discovery,2025,2027,ACDI Deployment Phase,Federal agencies deploy Automated Cryptographic Discovery and Inventory (ACDI) tools per CISA strategy to complete cryptographic inventories.,https://www.cisa.gov/sites/default/files/2024-09/Strategy-for-Migrating-to-Automated-PQC-Discovery-and-Inventory-Tools.pdf,2024-09-01,Validated,,public/timeline/United_States_CISA_Automated_PQC_Discovery_Strategy.pdf,no,CISA
United States,US,NIST NCCoE,NIST National Cybersecurity Center of Excellence,,Phase,Testing,2025,2028,PQC Interoperability Testing,NCCoE performs interoperability testing of standardized PQC algorithms in common protocols.,https://csrc.nist.gov/projects/post-quantum-cryptography,2024-01-01,Validated,,public/timeline/United_States_NIST_NCCoE_PQC_Interoperability_Testing.html,no,NIST NCCoE
United States,US,NSA,National Security Agency,,Phase,Migration,2025,2033,Large PKI Systems Migration,Migration of large public key infrastructure systems to CNSA 2.0 algorithms.,https://www.quantum.gov/nsa-releases-future-quantum-resistant-algorithm-requirements-for-national-security-systems/,2022-09-07,Validated,,public/timeline/United_States_NSA_CNSA_2.0_Published.html,no,NSA
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2027,2027,HQC Standard Finalized (Expected),Final standard incorporating HQC algorithm expected to be published approximately one year after draft.,https://www.nist.gov/news-events/news/2025/03/nist-selects-hqc-fifth-algorithm-post-quantum-encryption,2025-03-11,Validated,,public/timeline/United_States_NIST_HQC_Selected_as_Fifth_Algorithm.html,yes,NIST
United States,US,NSA,National Security Agency,,Milestone,Deadline,2027,2027,NSS Acquisitions CNSA 2.0 Required,New National Security Systems acquisitions must be CNSA 2.0 compliant starting January 2027.,https://pqshield.com/what-is-cnsa-2-0-the-nsas-post-quantum-roadmap/,2024-12-01,Validated,,public/timeline/United_States_NSA_NSS_Acquisitions_CNSA_2.0_Required.html,no,NSA
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Deadline,2030,2030,112-bit Security Deprecated,"Algorithms at 112-bit security strength (e.g., RSA-2048, DH-2048, ECDH P-256) deprecated per NIST IR 8547 (draft). Disallowed in federal systems after 2035. Systems must migrate to 128-bit minimum (AES-256, SHA-384+) or approved PQC algorithms.",https://csrc.nist.gov/pubs/ir/8547/ipd,2024-11-12,Validated,,public/timeline/United_States_NIST_NIST_IR_8547_Transition_Guidance_Draft_.html,no,NIST
United States,US,NSA,National Security Agency,,Milestone,Deadline,2030,2030,CNSA 2.0 Exclusive - Network/Signing,Exclusively use CNSA 2.0 for software/firmware signing and traditional networking equipment.,https://www.quantum.gov/nsa-releases-future-quantum-resistant-algorithm-requirements-for-national-security-systems/,2022-09-07,Validated,,public/timeline/United_States_NSA_CNSA_2.0_Published.html,no,NSA
United States,US,NSA,National Security Agency,,Milestone,Deadline,2031,2031,NSS Quantum Resistant Majority,Vast majority of cryptography in National Security Systems should be quantum resistant.,https://pqshield.com/what-is-cnsa-2-0-the-nsas-post-quantum-roadmap/,2024-12-01,Validated,,public/timeline/United_States_NSA_NSS_Acquisitions_CNSA_2.0_Required.html,no,NSA
United States,US,NSA,National Security Agency,,Milestone,Deadline,2033,2033,CNSA 2.0 Exclusive - OS/Web/Cloud,"Exclusively use CNSA 2.0 for web browsers/servers, cloud services, operating systems, and large PKI systems.",https://www.quantum.gov/nsa-releases-future-quantum-resistant-algorithm-requirements-for-national-security-systems/,2022-09-07,Validated,,public/timeline/United_States_NSA_CNSA_2.0_Published.html,no,NSA
United States,US,NSA,National Security Agency,,Milestone,Deadline,2035,2035,Full CNSA 2.0 Transition Complete,Complete transition to CNSA 2.0 algorithms for all National Security Systems (NSS).,https://www.quantum.gov/nsa-releases-future-quantum-resistant-algorithm-requirements-for-national-security-systems/,2022-09-07,Validated,,public/timeline/United_States_NSA_CNSA_2.0_Published.html,no,NSA
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Regulation,2026,2026,CISA PQC Product Category List Publication,CISA released initial list of product categories supporting PQC per Executive Order 14306. Identifies Widely Available and Transitioning tiers. Developed with NSA. Products must support FIPS 203/204/205.,https://www.cisa.gov/resources-tools/resources/product-categories-technologies-use-post-quantum-cryptography-standards,2026-01-23,Completed,,public/timeline/United_States_CISA_CISA_PQC_Product_Category_List_Publication.html,yes,CISA
United States,US,NSA,National Security Agency,,Milestone,Deadline,2025,2025,CNSA 1.0 Compliance Deadline for NSS,All existing National Security Systems must be CNSA 1.0 compliant  or submit waiver request by end of year. Systems not compliant have 6 months to achieve CNSA 2.0 compliance or request waiver.,https://pqshield.com/what-is-cnsa-2-0-the-nsas-post-quantum-roadmap/,2025-12-31,Completed,,public/timeline/United_States_NSA_NSS_Acquisitions_CNSA_2.0_Required.html,no,NSA
International,INT,PKI Consortium,Public Key Infrastructure Consortium,,Milestone,Guidance,2025,2025,PKI Consortium PQC Conference 2025 Conclusions,World's largest PQC conference concluded in Kuala Lumpur with 2500+ delegates from 30+ countries. Issued urgent global call for immediate action on PQC migration. Next conference announced for Germany 2026.,https://pkic.org/2025/11/04/post-quantum-cryptography-conference-2025-concludes-with-urgent-call-for-global-migration-to-quantum-resistant-encryption-systems/,2025-11-03,Completed,,public/timeline/International_PKI_Consortium_PKI_Consortium_PQC_Conference_2025_Conclusions.html,yes,PKI Consortium
United States,US,Microsoft,Microsoft Corporation,,Milestone,Migration,2025,2025,NIST PQC Algorithms in Windows Platform,Microsoft announced general availability of NIST post-quantum cryptography algorithms ML-KEM and ML-DSA in Windows 11 and Windows Server 2025 via November 2025 update  enabling enterprise PQC adoption.,https://www.microsoft.com/en-us/security/blog/2025/08/20/quantum-safe-security-progress-towards-next-generation-cryptography/,2025-11-01,Completed,,public/timeline/Global_Microsoft_Quantum_Safe_Program_Launch.html,no,Microsoft
United States,US,SEALSQ,SEALSQ Corp,,Milestone,Migration,2025,2025,US Post-Quantum Root of Trust Service Launch,SEALSQ launched US-based Post-Quantum Root of Trust service for enterprises and government agencies aligned with NIST PQC standards and NSA CNSA 2.0 framework integrating with Quantum Shield QS7001 hardware.,https://quantumcomputingreport.com/news/,2025-11-21,Completed,,public/timeline/United_States_SEALSQ_US_Post-Quantum_Root_of_Trust_Service_Launch.html,no,SEALSQ
International,INT,Samsung/Thales,Samsung System LSI and Thales,,Milestone,Migration,2026,2026,ML-KEM Embedded Secure Element Breakthrough,Samsung System LSI and Thales announce breakthrough in embedded security bringing ML-KEM quantum-resistant capabilities to tiny secure elements in electronic devices. First commercial PQC implementation for IoT and embedded systems.,https://www.asdnews.com/news/defense/2026/01/06/thales-powers-ceswinning-postquantum-chip-samsung-electronics,2026-01-06,Validated,,public/timeline/International_Samsung_Thales_ML-KEM_Embedded_Secure_Element_Breakthrough.html,no,Samsung/Thales
International,INT,IETF,Internet Engineering Task Force,,Milestone,Standardization,2025,2025,RFC 9794 PQC Hybrid Terminology,IETF publishes RFC 9794 Terminology for Post-Quantum Traditional Hybrid Schemes. Standardizes definitions for hybrid PQC/classical cryptographic schemes. Over 20 IETF drafts now reference this standard.,https://www.rfc-editor.org/rfc/rfc9794.html,2025-06-01,Validated,,public/timeline/International_IETF_RFC_9794_PQC_Hybrid_Terminology.html,yes,IETF
International,INT,GRI,Global Risk Institute,,Milestone,Research,2026,2026,Quantum Threat Timeline Report 2025,Annual expert survey of 26 global quantum computing experts on CRQC threat timeline. 2025 results (published March 2026): 28-49% probability of a CRQC within 10 years and 51-70% within 15 years - a significant acceleration from 2024. Majority now consider a CRQC by 2035 quite likely. Authored by Dr. Michele Mosca and Dr. Marco Piani (evolutionQ Inc.).,https://globalriskinstitute.org/publication/quantum-threat-timeline-report-2025b/,2026-03-01,Validated,,public/timeline/International_GRI_Quantum_Threat_Timeline_Report_2025.html,partial,GRI
United States,US,DoD,Department of Defense,,Milestone,Policy,2025,2025,DoD PQC Migration Memorandum,DoD CIO issues memorandum 'Preparing for Migration to Post Quantum Cryptography' tightening requirements and mandating baseline phase-out of symmetric keys by 2030. Note: Direct memorandum URL not publicly available; linked to DoD CIO Library.,https://dodcio.defense.gov/Library/,2025-11-20,Validated,,,yes,DoD
Global,INT,Quantinuum,Quantinuum,,Milestone,POC,2025,2025,Helios Quantum Computer Commercial Launch,Quantinuum launches Helios commercial quantum computer with 98 all-to-all connected qubits and industry-leading fidelity (99.9975% single-qubit 99.921% two-qubit gate fidelity). Designed to enable Generative Quantum AI.,https://www.quantinuum.com/press-releases/quantinuum-announces-commercial-launch-of-new-helios-quantum-computer-that-offers-unprecedented-accuracy-to-enable-generative-quantum-ai-genqai,2025-11-05,Validated,,public/timeline/Global_Quantinuum_Helios_Quantum_Computer_Commercial_Launch.html,no,Quantinuum
United States,US,Congress,United States Congress,,Milestone,Policy,2026,2026,National Quantum Initiative Reauthorization Act,"Bipartisan legislation introduced to extend National Quantum Initiative by 5 years to December 2034. Authorizes $85M/yr for NIST quantum centers, creates 5 NSF Multidisciplinary Centers for Quantum Research. Endorsed by IBM Microsoft Google IonQ.",https://www.commerce.senate.gov/2026/1/cantwell-young-colleagues-introduce-bipartisan-national-quantum-initiative-reauthorization-act,2026-01-08,Validated,,public/timeline/United_States_Congress_National_Quantum_Initiative_Reauthorization_Act.html,yes,Congress
G7,G7,G7 CEG,G7 Cyber Expert Group,,Milestone,Guidance,2026,2026,G7 Financial Sector PQC Roadmap,"G7 Cyber Expert Group (chaired by US Treasury and Bank of England) releases Advancing a Coordinated Roadmap for PQC Transition in Financial Sector. Recommends critical financial systems quantum-safe by 2030-2032, non-critical by 2035.",https://home.treasury.gov/news/press-releases/sb0355,2026-01-12,Validated,,public/timeline/G7_G7_CEG_Financial_Sector_PQC_Roadmap.html,yes,G7 CEG
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2026,2026,Federal PQC Procurement Guidance,"CISA issues federal buying guidance per EO 14306 directing agencies to acquire only PQC-capable products in widely available categories: cloud services, collaboration tools, browsers, and endpoint security. Networking and identity management still transitioning.",https://www.cisa.gov/resources-tools/resources/product-categories-technologies-use-post-quantum-cryptography-standards,2026-01-23,Validated,,public/timeline/United_States_CISA_CISA_PQC_Product_Category_List_Publication.html,yes,CISA
Global,INT,Ethereum Foundation,Ethereum Foundation,,Milestone,Migration,2026,2026,Post-Quantum Security Top Priority,"Ethereum Foundation elevates post-quantum security to top strategic priority. Forms dedicated PQ team, launches $2M in bounties (Poseidon Prize $1M and Proximity Prize $1M), and begins bi-weekly PQ All Core Devs calls February 2026.",https://www.coindesk.com/tech/2026/01/24/ethereum-foundation-makes-post-quantum-security-a-top-priority-as-new-team-forms,2026-01-24,Validated,,public/timeline/Global_Ethereum_Foundation_Post-Quantum_Security_Top_Priority.html,no,Ethereum Foundation
Singapore,SG,Quantinuum/NQO,Quantinuum and Singapore National Quantum Office,,Milestone,Guidance,2026,2026,Helios Quantum Computer Singapore Deployment,Quantinuum partners with Singapore National Quantum Office to deploy Helios quantum computer (98 qubits) first deployment outside US. R&D and Operations Centre established at one-north technology district.,https://www.quantinuum.com/press-releases/singapores-national-quantum-office-and-quantinuum-forge-strategic-partnership-to-accelerate-quantum-computing,2026-01-01,Validated,,public/timeline/Singapore_Quantinuum_NQO_Helios_Quantum_Computer_Singapore_Deployment.html,yes,Quantinuum/NQO
International,INT,ETSI/IQC,ETSI and University of Waterloo IQC,,Milestone,Guidance,2026,2026,ETSI/IQC QSC Conference 2026,"11th ETSI/IQC Quantum Safe Cryptography Conference announced for Ottawa, hosted by Carleton University June 16-18. Topics include PQC deployments, QKD, migration challenges, and cryptographic agility.",https://www.etsi.org/events/2592-etsi-iqc-qsc-conference-2026,2026-06-16,Validated,,public/timeline/International_ETSI_IQC_ETSI_IQC_QSC_Conference_2026.html,yes,ETSI/IQC
Hong Kong,HK,LegCo,Legislative Council of Hong Kong,,Milestone,Regulation,2025,2025,Critical Infrastructure Cybersecurity Ordinance,Protection of Critical Infrastructure (Computer System) Ordinance passed by Legislative Council on March 19 2025. Effective January 1 2026. Covers 8 sectors: energy IT banking air transport land transport maritime healthcare and telecommunications.,https://www.info.gov.hk/gia/general/202506/27/P2025062700238.htm,2025-06-27,Validated,,public/timeline/Hong_Kong_LegCo_Critical_Infrastructure_Cybersecurity_Ordinance.html,yes,LegCo
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2025,2025,HKMA Fintech Adoption Report: PQC Commitment,HKMA publishes Fintech Adoption: Progress and Future Directions report (Jan 2025 Tech Maturity Stock-take of 56 authorized institutions). Finds only 7% of Hong Kong banks engaged with quantum computing. Commits to promoting post-quantum cryptography as primary quantum-safety mechanism. Plans to highlight importance of quantum safety and practical PQC adoption for the financial sector.,https://www.hkma.gov.hk/eng/news-and-media/speeches/2025/07/20250716-1/,2025-07-16,Validated,,public/timeline/Hong_Kong_HKMA_HKMA_Fintech_Adoption_Report_PQC_Commitment.html,yes,HKMA
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2025,2025,Fintech 2030 Strategy: PQC Resilience Pillar,"HKMA unveils Fintech 2030 strategy at Hong Kong FinTech Week 2025. The Resilience pillar explicitly commits to driving industry readiness for post-quantum cryptography and building quantum-safe infrastructure for secured financial services. Over 40 initiatives under four pillars: Data (D), AI (A), Resilience (R), and Tokenisation (T).",https://www.hkma.gov.hk/eng/news-and-media/press-releases/2025/11/20251103-3/,2025-11-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_2030_Strategy_PQC_Resilience_Pillar.html,yes,HKMA
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2026,2026,Fintech Promotion Blueprint: Quantum Preparedness Index,HKMA unveils Fintech Promotion Blueprint including Quantum Preparedness Index as flagship project to assess banking sector PQC readiness and set measurable migration targets. The Index will guide institutions through PQC transition journey with special focus on supporting small and medium-sized banks.,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/02/20260203-3/,2026-02-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Quantum_Preparedness_Index.html,yes,HKMA
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Phase,Discovery,2026,2028,Financial Sector PQC Planning,Banks develop quantum preparedness plans and cryptographic inventories per HKMA Fintech 2030 Quantum Preparedness Index. Industry consultation on PQC adoption guidelines underway.,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/02/20260203-3/,2026-02-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Quantum_Preparedness_Index.html,no,HKMA
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Policy,2026,2026,Fintech Promotion Blueprint Published,"HKMA publishes Fintech Promotion Blueprint (From Adoption to Advancement) on February 3, 2026, formalizing the Quantum Preparedness Index as a flagship initiative to measure banking sector PQC readiness and set measurable quantum-safe migration targets.",https://www.hkma.gov.hk/media/eng/doc/key-information/press-release/2026/20260203e3a1.pdf,2026-02-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Published.pdf,yes,HKMA
Singapore,SG,IMDA,Infocomm Media Development Authority,,Milestone,POC,2023,2023,NQSN+ Launched,Deputy PM Heng Swee Keat launches National Quantum-Safe Network Plus (NQSN+) at ATxSG 2023. Businesses can integrate QKD and PQC solutions through NQSN+ operators. IMDA publishes Singapore first local QKD network standard.,https://www.imda.gov.sg/about-imda/emerging-technologies-and-research/quantum-safe-technologies,2023-06-01,Validated,,public/timeline/Singapore_IMDA_NQSN_Launched.html,no,IMDA
Singapore,SG,MAS/BdF,Monetary Authority of Singapore and Banque de France,,Milestone,Testing,2024,2024,Cross-Border PQC Experiment,MAS and Banque de France conduct groundbreaking cross-border post-quantum cryptography experiment to enhance communication security between central banks using PQC algorithms.,https://www.mas.gov.sg/news/media-releases/2024/bdf-and-mas-conduct-groundbreaking-post-quantum-cryptography-experiment,2024-11-01,Validated,,public/timeline/Singapore_MAS_BdF_Cross-Border_PQC_Experiment.html,no,MAS/BdF
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Guidance,2026,2026,National Quantum-Safe Roadmap Published,DST Task Force publishes comprehensive phased roadmap for PQC migration. CII foundations by 2027 high-priority migration by 2028 full CII quantum-safe by 2029 nationwide adoption by 2033. Mandates Cryptographic Bill of Materials (CBOM) submissions from FY 2027-28.,https://dst.gov.in/sites/default/files/Report_TaskForce_PQMigration_4Feb26%20(v1).pdf,2026-02-04,Validated,,public/timeline/India_DST_NQM_National_Quantum-Safe_Roadmap_Published.pdf,yes,DST/NQM
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Deadline,2027,2027,CII PQC Foundations Deadline,Critical Information Infrastructure in defense power telecom space and core government must have PQC adoption foundations in place. Mandatory CBOM submissions begin. Testing labs (TEC STQC BIS) to be operational by December 2026.,https://dst.gov.in/sites/default/files/Report_TaskForce_PQMigration_4Feb26%20(v1).pdf,2026-02-04,Validated,,public/timeline/India_DST_NQM_National_Quantum-Safe_Roadmap_Published.pdf,no,DST/NQM
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Phase,Migration,2027,2033,India National PQC Migration,Phased migration: high-priority CII systems by 2028 full CII quantum-safe by 2029 all sectors by 2033. Hybrid PQC plus QKD recommended for high-assurance applications. Quantum-safe requirements integrated into procurement.,https://dst.gov.in/sites/default/files/Report_TaskForce_PQMigration_4Feb26%20(v1).pdf,2026-02-04,Validated,,public/timeline/India_DST_NQM_National_Quantum-Safe_Roadmap_Published.pdf,no,DST/NQM
India,IN,DST/NQM,Department of Science and Technology National Quantum Mission,,Milestone,Deadline,2033,2033,Full Nationwide PQC Adoption,Target completion for PQC migration across all sectors nationwide under National Quantum Mission roadmap.,https://dst.gov.in/sites/default/files/Report_TaskForce_PQMigration_4Feb26%20(v1).pdf,2026-02-04,Validated,,public/timeline/India_DST_NQM_National_Quantum-Safe_Roadmap_Published.pdf,no,DST/NQM
Japan,JP,NCO,National Cyber Command Office,,Milestone,Deadline,2035,2035,Government PQC Transition Deadline,Japan National Cyber Command Office sets 2035 as deadline for government agencies to complete PQC transition. Aligns with US UK and Canada timelines. Detailed implementation roadmap planned for FY2026. Recommends cryptographic agility and hybrid schemes during transition.,https://pqshield.com/2035-japans-nco-sets-the-timeline-for-quantum-security/,2025-10-01,Validated,,public/timeline/Japan_NCO_Government_PQC_Transition_Deadline.html,no,NCO
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Milestone,Policy,2025,2025,National PQC Migration Plan Published,Malaysia Ministry of Digital and NACSA publish National PQC Migration Plan (2025-2030) and launch PQC Sandbox 2025 proof-of-concept program at PKI Consortium PQC Conference in Kuala Lumpur. Positions Malaysia as ASEAN PQC leader.,https://pkic.org/2025/11/04/post-quantum-cryptography-conference-2025-concludes-with-urgent-call-for-global-migration-to-quantum-resistant-encryption-systems/,2025-10-28,Validated,,public/timeline/International_PKI_Consortium_PKI_Consortium_PQC_Conference_2025_Conclusions.html,yes,NACSA
Malaysia,MY,NACSA,National Cyber Security Agency of Malaysia,,Phase,Migration,2025,2030,Malaysia National PQC Migration,Phased national PQC migration with proof-of-concept sandbox program. First ASEAN nation to publish a comprehensive national PQC migration roadmap.,https://pkic.org/2025/10/27/global-leaders-converge-in-kuala-lumpur-to-drive-quantum-safe-future-at-worlds-largest-post-quantum-cryptography-conference/,2025-10-28,Validated,,public/timeline/Malaysia_NACSA_National_PQC_Migration.html,no,NACSA
United Arab Emirates,AE,TII,Technology Innovation Institute,,Milestone,Standardization,2024,2024,NIST Additional Signatures Round 2 Contributions,TII Cryptography Research Center contributes to 6 of 14 NIST Round 2 additional digital signature schemes: LESS Mirath PERK RYDE SDitH and SQISign. TII also contributed to FN-DSA (FALCON) standardization as FIPS 206.,https://www.tii.ae/news/tii-researchers-contribute-nist-post-quantum-cryptography-standardization,2024-10-01,Validated,,public/timeline/United_Arab_Emirates_TII_NIST_Additional_Signatures_Round_2_Contributions.html,yes,TII
United Arab Emirates,AE,DESC,Dubai Electronic Security Center,,Milestone,Guidance,2025,2025,Dubai PQC Guideline Launched,DESC launches Post-Quantum Cryptography Guideline at GISEC Global 2025 to prepare Dubai digital infrastructure against quantum threats. Also launches Zero Trust Assessment Tool and Ethaq Plus digital trust platform.,https://www.desc.gov.ae/dubai-electronic-security-center-launches-new-innovative-projects-at-gisec-global-2025/,2025-05-01,Validated,,public/timeline/United_Arab_Emirates_DESC_Dubai_PQC_Guideline_Launched.html,yes,DESC
United Arab Emirates,AE,ADGM/TII,Abu Dhabi Global Market and Technology Innovation Institute,,Milestone,POC,2025,2025,Quantum-Secure Communications Testbed,UAE first quantum-secure communications testbed: 3-node QKD network deployed across Abu Dhabi Global Market financial centre. Joint initiative by ADGM TII Hub71 and ASPIRE in live commercial environment.,https://www.zawya.com/en/business/technology-and-telecom/uaes-first-quantum-secure-communications-testbed-launched-in-abu-dhabi-o2g1yxt7,2025-09-01,Validated,,public/timeline/United_Arab_Emirates_ADGM_TII_Quantum-Secure_Communications_Testbed.html,no,ADGM/TII
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Milestone,Policy,2025,2025,National Encryption Policy Approved,UAE Cybersecurity Council approves National Encryption Policy and Executive Regulation at CyberQ 2025 summit. Mandates all government entities develop PQC transition plans submit migration roadmaps by 2026 and maintain automated cryptographic asset inventories with crypto agility by design.,https://pqshield.com/uae-establishes-requirements-for-cryptographic-controls-and-migration-planning/,2025-11-26,Validated,,public/timeline/United_Arab_Emirates_UAE_CSC_National_Encryption_Policy_Approved.html,yes,UAE CSC
United Arab Emirates,AE,UAE CSC,UAE Cybersecurity Council,,Phase,Migration,2026,2030,National PQC Migration Program,QuantumGate partnership drives large-scale PQC implementation across National Information Assurance Program National Cybersecurity Index Platform and National Post-Quantum Migration Program. Crypto Discovery Tool and QSphere VPN deployed across government.,https://www.atrc.gov.ae/news/uae-cybersecurity-council-advances-national-readiness-future-quantum-threats-atrcs-quantumgate,2025-11-26,Validated,,public/timeline/United_Arab_Emirates_UAE_CSC_National_PQC_Migration_Program.html,no,UAE CSC
Saudi Arabia,SA,NCA,National Cybersecurity Authority,,Milestone,Regulation,2024,2024,ECC-2:2024 Cybersecurity Controls,NCA releases Essential Cybersecurity Controls 2024 (ECC-2:2024) with expanded cryptography domain covering encryption strength key management secure protocols and lifecycle governance. New NCA Regulations grant enforcement authority.,https://www.twobirds.com/en/insights/2025/united-arab-emirates/saudi-arabia-national-cybersecurity-authority-regulations-2024,2024-12-01,Validated,,public/timeline/Saudi_Arabia_NCA_ECC-2_2024_Cybersecurity_Controls.html,yes,NCA
Saudi Arabia,SA,C4IR,Center for the Fourth Industrial Revolution,,Milestone,Policy,2024,2024,Quantum Economy Landscape Report,Saudi C4IR publishes Quantum Economy Landscape in Saudi Arabia report. First country to pilot WEF Quantum Economy Blueprint. National quantum strategy with $200M initial budget aligned with Vision 2030.,https://www.c4irsaudiarabia.org/docs/Quantum%20Economy%20Landscape%20in%20Saudi%20Arabia%20%20(23).pdf,2024-12-01,Validated,,public/timeline/Saudi_Arabia_C4IR_Quantum_Economy_Landscape_Report.pdf,yes,C4IR
Saudi Arabia,SA,Aramco/Pasqal,Saudi Aramco and Pasqal,,Milestone,Research,2025,2025,First Quantum Computer in KSA,Aramco and Pasqal deploy Saudi Arabia first quantum computer (200 qubits neutral atom) at Aramco data center. Region first quantum computer dedicated to industrial applications. Plans to upgrade to hybrid analog-digital mode.,https://www.aramco.com/en/news-media/news/2025/aramco-and-pasqal-make-history-with-saudi-arabias-first-quantum-computer,2025-11-01,Validated,,public/timeline/Saudi_Arabia_Aramco_Pasqal_First_Quantum_Computer_in_KSA.html,partial,Aramco/Pasqal
Bahrain,BH,NCSC,National Cyber Security Centre,,Milestone,Migration,2025,2025,National Quantum-Safe Deployment,Bahrain NCSC partners with SandboxAQ to deploy AQtive Guard AI-powered cryptographic security platform across 60+ government ministries. One of world first large-scale national commitments to quantum-safe cybersecurity.,https://www.sandboxaq.com/press/bahrain-government-takes-definitive-step-toward-building-a-quantum-safe-economy-through-strategic-partnership-with-sandboxaq,2025-12-23,Validated,,public/timeline/Bahrain_NCSC_National_Quantum-Safe_Deployment.html,no,NCSC
Jordan,JO,CBJ,Central Bank of Jordan,,Milestone,Guidance,2026,2026,Jordan Financial Sector PQC Roadmap,Central Bank of Jordan publishes sector-wide roadmap for transitioning banks to quantum-resistant encryption. Phased approach: cryptographic asset cataloging risk-based prioritization governance integration sandbox testing and full transition.,https://thequantuminsider.com/2026/01/05/central-bank-of-jordan-releases-road-map-to-prepare-for-quantum-transition/,2026-01-05,Validated,,public/timeline/Jordan_CBJ_Financial_Sector_PQC_Roadmap.html,yes,CBJ
