vendor_id,vendor_name,vendor_display_name,website,vendor_type,entity_category,hq_country,pqc_commitment,last_verified_date,lei_code,lei_legal_name,lei_entity_status,gleif_url,lei_last_verified_date,lei_coverage_flag,website_url_quality,gleif_url_quality,data_quality_notes,trusted_source_id,peer_reviewed,status,deprecated_at,deprecated_reason
VND-177,NEC Corporation,NEC,https://nec.com,Trusted Vendor,Commercial Vendor,Japan,Partial,2026-03-26,,,,,2026-07-11,no_lei,url_needs_review,url_authoritative,,nec-corporation,,active,,
VND-178,Ping Identity Holdings Corp.,Ping Identity,https://pingidentity.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,549300PXUGBQMPHRB789,Ping Identity Holding Corp.,ACTIVE,https://search.gleif.org/#/record/549300PXUGBQMPHRB789,2026-07-11,no_lei,url_needs_review,url_authoritative,,ping-identity-holdings-corp,,active,,
VND-179,Quantinuum Ltd.,Quantinuum,https://quantinuum.com,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-03-26,21380068R1FSHNXO5N75,Quantinuum Ltd,ACTIVE,https://search.gleif.org/#/record/21380068R1FSHNXO5N75,2026-07-11,no_lei,url_needs_review,url_authoritative,,quantinuum,,active,,
VND-180,QuintessenceLabs Pty Ltd.,QuintessenceLabs,https://quintessencelabs.com,Trusted Vendor,Commercial Vendor,Australia,Active,2026-03-26,549300FB7GHEXGCNF327,QuintessenceLabs Pty Ltd,ACTIVE,https://search.gleif.org/#/record/549300FB7GHEXGCNF327,2026-07-11,no_lei,url_needs_review,url_authoritative,,quintessencelabs-pty-ltd,,active,,
VND-181,Sectigo Ltd.,Sectigo,https://sectigo.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-03-26,213800JTMVKZ6JH9I480,Sectigo Limited,ACTIVE,https://search.gleif.org/#/record/213800JTMVKZ6JH9I480,2026-07-11,no_lei,url_needs_review,url_authoritative,,sectigo,,active,,
VND-182,Sonatype Inc.,Sonatype,https://sonatype.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,254900YU718YCXYG7I77,"SONATYPE, INC.",ACTIVE,https://search.gleif.org/#/record/254900YU718YCXYG7I77,2026-07-11,lei_verified,url_needs_review,url_authoritative,,sonatype-inc,,active,,
VND-183,Splunk Inc. (Cisco),Splunk,https://splunk.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,549300J4DRSUAOC5II71,SPLUNK INC.,ACTIVE,https://search.gleif.org/#/record/549300J4DRSUAOC5II71,2026-07-11,no_lei,url_needs_review,url_authoritative,,splunk-inc-cisco,,active,,
VND-184,Gravitational Inc.,Teleport,https://goteleport.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,2549001ZJPSS2TVAJV86,"Gravitational, Inc.",ACTIVE,https://search.gleif.org/#/record/2549001ZJPSS2TVAJV86,2026-07-11,lei_verified,url_needs_review,url_authoritative,,gravitational-inc,,active,,
VND-185,Tenable Inc.,Tenable,https://tenable.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,5493004S5OMPESF0EF83,"TENABLE HOLDINGS, INC.",ACTIVE,https://search.gleif.org/#/record/5493004S5OMPESF0EF83,2026-07-11,lei_verified,url_needs_review,url_authoritative,,tenable-inc,,active,,
VND-186,Traefik Labs,Traefik,https://traefik.io,Trusted Vendor,Hybrid Commercial/Community,France,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Traefik%20Labs,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,traefik-labs,,active,,
VND-187,Tuta GmbH,Tuta,https://tuta.com,Trusted Vendor,Commercial Vendor,Germany,Active,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Tuta%20GmbH,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,tuta-gmbh,,active,,
VND-188,Virtru Corporation,Virtru,https://virtru.com,Trusted Vendor,Commercial Vendor,United States,Partial,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Virtru%20Corporation,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,virtru-corporation,,active,,
VND-189,Wire Swiss GmbH,Wire,https://wire.com,Trusted Vendor,Commercial Vendor,Switzerland,Partial,2026-03-26,5299009GLMJXTGQK5061,Wire Swiss GmbH,ACTIVE,https://search.gleif.org/#/record/5299009GLMJXTGQK5061,2026-07-11,lei_verified,url_needs_review,url_authoritative,,wire-swiss-gmbh,,active,,
VND-190,Zscaler Inc.,Zscaler,https://zscaler.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,529900MZ0RTK1BWRNF46,"ZSCALER, INC.",ACTIVE,https://search.gleif.org/#/record/529900MZ0RTK1BWRNF46,2026-07-11,lei_verified,url_needs_review,url_authoritative,,zscaler,,active,,
VND-191,AnyDesk Software GmbH,AnyDesk,https://anydesk.com,Trusted Vendor,Commercial Vendor,Germany,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=AnyDesk%20Software%20GmbH,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,anydesk-software-gmbh,,active,,
VND-192,Garantir Inc.,Garantir,https://garantir.io,Trusted Vendor,Commercial Vendor,United States,Active,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Garantir%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,garantir-inc,,active,,
VND-193,MikroTik SIA,MikroTik,https://mikrotik.com,Trusted Vendor,Commercial Vendor,Latvia,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=MikroTik%20SIA,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,mikrotik-sia,,active,,
VND-194,Deciso BV,Deciso / OPNsense,https://deciso.com,Trusted Vendor,Hybrid Commercial/Community,Netherlands,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Deciso%20BV,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,deciso-bv,,active,,
VND-195,Netgate Inc.,Netgate / pfSense,https://netgate.com,Trusted Vendor,Hybrid Commercial/Community,United States,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Netgate%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,netgate-inc,,active,,
VND-196,GnuPG Project,GnuPG,https://gnupg.org,Open Source Community,Open Source Community,Germany,Partial,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,gnupg-project,,active,,
VND-197,HAProxy Technologies,HAProxy,https://haproxy.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=HAProxy%20Technologies,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,haproxy-technologies,,active,,
VND-198,Linux Foundation,Linux Foundation,https://linuxfoundation.org,Open Source Foundation,Open Source Foundation,International,Partial,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,lf-qsc,,active,,
VND-199,OpenJS Foundation,OpenJS / Node.js,https://openjsf.org,Open Source Foundation,Open Source Foundation,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,openjs-foundation,,active,,
VND-200,OpenWrt Project,OpenWrt,https://openwrt.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,openwrt-project,,active,,
VND-201,FreeBSD Foundation,FreeBSD,https://freebsdfoundation.org,Open Source Foundation,Open Source Foundation,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,freebsd-foundation,,active,,
VND-202,Debian Project,Debian,https://debian.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,debian-project,,active,,
VND-203,Zeek Project,Zeek,https://zeek.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,zeek-project,,active,,
VND-204,Open Information Security Foundation,OISF / Suricata,https://oisf.net,Open Source Foundation,Open Source Foundation,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / non-profit,open-information-security-foundation,,active,,
VND-205,Libreswan Project,Libreswan,https://libreswan.org,Open Source Community,Open Source Community,International,Active,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,libreswan-project,,active,,
VND-206,VeraCrypt Project,VeraCrypt,https://veracrypt.fr,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,veracrypt-project,,active,,
VND-207,TianoCore Community,TianoCore,https://www.tianocore.org/,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,tianocore-community,,active,,
VND-208,p11-glue Project,p11-glue / SoftHSM2,https://p11-glue.github.io,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,p11-glue-project,,active,,
VND-209,Alpine Linux Project,Alpine Linux,https://alpinelinux.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,alpine-linux-project,,active,,
VND-210,Rocky Linux Foundation,Rocky Linux,https://rockylinux.org,Open Source Foundation,Open Source Foundation,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,rocky-linux-foundation,,active,,
VND-211,NixOS Foundation,NixOS,https://nixos.org,Open Source Foundation,Open Source Foundation,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,nixos-foundation,,active,,
VND-212,Arch Linux Project,Arch Linux,https://archlinux.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,arch-linux-project,,active,,
VND-213,coreboot Project,coreboot,https://coreboot.org,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,coreboot-project,,active,,
VND-214,Animo Solutions BV,Animo / Paradym,https://animo.id,Trusted Vendor,Commercial Vendor,Netherlands,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Animo%20Solutions%20BV,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,animo-solutions-bv,,active,,
VND-215,Procivis AG,Procivis,https://procivis.ch,Trusted Vendor,Commercial Vendor,Switzerland,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Procivis%20AG,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,procivis-ag,,active,,
VND-216,Sphereon BV,Sphereon,https://sphereon.com,Trusted Vendor,Commercial Vendor,Netherlands,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Sphereon%20BV,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,sphereon-bv,,active,,
VND-217,Spruce Systems Inc.,SpruceID,https://spruceid.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,2549003085N0NADX0X11,"SPRUCE SYSTEMS, INC.",ACTIVE,https://search.gleif.org/#/record/2549003085N0NADX0X11,2026-07-11,lei_verified,url_needs_review,url_authoritative,,spruce-systems-inc,,active,,
VND-218,walt.id GmbH,walt.id,https://walt.id,Trusted Vendor,Commercial Vendor,Austria,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=walt.id%20GmbH,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,waltid-gmbh,,active,,
VND-219,CREDEBL Community,CREDEBL,https://credebl.id,Open Source Community,Open Source Community,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,credebl-community,,active,,
VND-220,European Commission,European Commission,https://digital-strategy.ec.europa.eu,Government / Standards Body,Government / Standards Body,European Union,Active,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,ec,,active,,
VND-221,CockroachDB Inc.,CockroachDB,https://cockroachlabs.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,,,,https://search.gleif.org/#/search/entityName=CockroachDB%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,cockroachdb-inc,,active,,
VND-222,MongoDB Inc.,MongoDB,https://mongodb.com,Trusted Vendor,Commercial Vendor,United States,,2026-03-26,549300TPTG69WKWE1Z37,"MONGODB, INC.",ACTIVE,https://search.gleif.org/#/record/549300TPTG69WKWE1Z37,2026-07-11,lei_verified,url_needs_review,url_authoritative,,mongodb-inc,,active,,
VND-223,UEFI Forum,UEFI Forum,https://uefi.org,Government / Standards Body,Government / Standards Body,International,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,uefi-forum,,active,,
VND-224,Smallstep Labs Inc.,Smallstep,https://smallstep.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-03-26,636700IJQG1DLEXZK504,"SMALLSTEP LABS, INC.",ACTIVE,https://search.gleif.org/#/record/636700IJQG1DLEXZK504,2026-07-11,lei_verified,url_needs_review,url_authoritative,,smallstep-labs-inc,,active,,
VND-225,Proton AG,Proton,https://proton.me,Trusted Vendor,Commercial Vendor,Switzerland,Active,2026-03-26,506700YLQ614KA7PB723,Proton AG,ACTIVE,https://search.gleif.org/#/record/506700YLQ614KA7PB723,2026-07-11,lei_verified,url_needs_review,url_authoritative,,proton-ag,,active,,
VND-226,Element HQ Ltd.,Element,https://element.io,Trusted Vendor,Hybrid Commercial/Community,United Kingdom,Partial,2026-03-26,,,,https://search.gleif.org/#/search/entityName=Element%20HQ%20Ltd.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,element-hq-ltd,,active,,
VND-227,SUSE LLC (openSUSE),openSUSE,https://opensuse.org,Open Source Community,Hybrid Commercial/Community,Germany,Active,2026-03-26,5493000IBP32UQI0XN17,SUSE LLC,ACTIVE,https://search.gleif.org/#/record/5493000IBP32UQI0XN17,2026-07-11,no_lei,url_needs_review,url_authoritative,,suse-llc-opensuse,,active,,
VND-228,Simon Tatham / PuTTY Project,PuTTY,https://putty.org,Open Source Community,Open Source Community,United Kingdom,,2026-03-26,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,simon-tatham-putty-project,,active,,
VND-229,CyberZero,CyberZero,https://cyberzero.io,Vendor,Commercial Vendor,Canada,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=CyberZero,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,cyberzero,,active,,
VND-230,Confluent Inc.,Confluent,https://www.confluent.io,Trusted Vendor,Commercial Vendor,United States,Partial,2026-03-31,254900MRZ83YWUV7SN74,"Confluent, Inc.",ACTIVE,https://search.gleif.org/#/record/254900MRZ83YWUV7SN74,2026-07-11,lei_verified,url_needs_review,url_authoritative,,confluent-inc,,active,,
VND-231,Wiz Inc.,Wiz,https://www.wiz.io,Trusted Vendor,Commercial Vendor,United States,Partial,2026-03-31,6488C2T08TXT755U3P86,"WIZ, INC.",ACTIVE,https://search.gleif.org/#/record/6488C2T08TXT755U3P86,2026-07-12,lei_verified,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,wiz-inc,,active,,
VND-232,Veritas Technologies LLC,Veritas,https://www.veritas.com,Trusted Vendor,Commercial Vendor,United States,Partial,2026-03-31,549300CLY1573F25E252,VERITAS TECHNOLOGIES LLC,ACTIVE,https://search.gleif.org/#/record/549300CLY1573F25E252,2026-07-12,lei_verified,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,veritas-technologies-llc,,active,,
VND-233,Huawei Technologies Co. Ltd.,Huawei,https://www.huawei.com,Trusted Vendor,Commercial Vendor,China,Active,2026-03-31,2138003CNZLK0ABXL569,"HUAWEI TECHNOLOGIES CO., LTD.",ACTIVE,https://search.gleif.org/#/record/2138003CNZLK0ABXL569,2026-07-11,no_lei,url_needs_review,url_authoritative,,huawei-technologies-co-ltd,,active,,
VND-234,NTT Corporation,NTT,https://www.ntt.com,Trusted Vendor,Commercial Vendor,Japan,Active,2026-03-31,353800A3OOTBUAI4LC36,NIPPON TELEGRAPH AND TELEPHONE CORPORATION,ACTIVE,https://search.gleif.org/#/record/353800A3OOTBUAI4LC36,2026-07-11,no_lei,url_needs_review,url_authoritative,,ntt-corporation,,active,,
VND-235,Samsung SDS Co. Ltd.,Samsung SDS,https://www.samsungsds.com,Trusted Vendor,Commercial Vendor,South Korea,Active,2026-03-31,98450048A8A4WS2F1L35,"Samsung SDS Co., Ltd.",ACTIVE,https://search.gleif.org/#/record/98450048A8A4WS2F1L35,2026-07-11,no_lei,url_needs_review,url_authoritative,,samsung-sds-co-ltd,,active,,
VND-236,Centre for Development of Telematics (C-DOT),C-DOT India,https://www.cdot.in,Government / Standards Body,Government / Standards Body,India,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,centre-for-development-of-telematics-c-dot,,active,,
VND-237,Singapore Telecommunications Ltd.,Singtel,https://www.singtel.com,Trusted Vendor,Commercial Vendor,Singapore,Active,2026-03-31,549300QJQEQ3TE9JF924,Singapore Telecommunications Limited,ACTIVE,https://search.gleif.org/#/record/549300QJQEQ3TE9JF924,2026-07-11,no_lei,url_needs_review,url_authoritative,,singapore-telecommunications-ltd,,active,,
VND-238,Toshiba Research Europe Ltd.,Toshiba Europe,https://www.global.toshiba/ww/products-solutions/security-ict/qkd.html,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-03-31,,,,https://search.gleif.org/#/search/entityName=Toshiba%20Research%20Europe%20Ltd.,2026-07-12,no_lei,url_authoritative,url_authoritative,"LEI lookup required: use GLEIF search link in gleif_url | website repointed 2026-08-09: toshiba.eu/pages/eu/Research-and-Development is a soft-404 after a site restructure. Repointed to Toshiba's QKD product page, which is the relevant surface for this catalog.",toshiba-research-europe-ltd,,active,,
VND-239,Eviden SAS (Atos Group),Eviden,https://eviden.com,Trusted Vendor,Commercial Vendor,France,Active,2026-03-31,,,,https://search.gleif.org/#/search/entityName=Eviden%20SAS%20%28Atos%20Group%29,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,eviden-sas-atos-group,,active,,
VND-240,Orange S.A.,Orange Business,https://www.orange-business.com,Trusted Vendor,Commercial Vendor,France,Active,2026-03-31,5493001HU79KPOSZWC86,ORANGE FINANCE S.A.,ACTIVE,https://search.gleif.org/#/record/5493001HU79KPOSZWC86,2026-07-11,lei_verified,url_needs_review,url_authoritative,,orange-sa,,active,,
VND-241,secunet Security Networks AG,Secunet,https://www.secunet.com,Trusted Vendor,Commercial Vendor,Germany,Active,2026-03-31,529900T3GKCGNKGQBI57,secunet Security Networks AG,ACTIVE,https://search.gleif.org/#/record/529900T3GKCGNKGQBI57,2026-07-11,no_lei,url_needs_review,url_authoritative,,secunet-security-networks-ag,,active,,
VND-242,Genua GmbH (Bundesdruckerei Group),Genua,https://www.genua.de,Trusted Vendor,Commercial Vendor,Germany,Active,2026-03-31,391200VZWK19DPVBFH68,genua GmbH,ACTIVE,https://search.gleif.org/#/record/391200VZWK19DPVBFH68,2026-07-11,no_lei,url_needs_review,url_authoritative,,genua-gmbh-bundesdruckerei-group,,active,,
VND-243,Vodafone Group Plc,Vodafone,https://www.vodafone.com,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-03-31,254900CBJL0MR9RXC408,VODAFONE GROUP PLC ADRHEDGED,ACTIVE,https://search.gleif.org/#/record/254900CBJL0MR9RXC408,2026-07-11,lei_verified,url_needs_review,url_authoritative,,vodafone-group-plc,,active,,
VND-244,HP Inc.,HP Inc.,https://www.hp.com,Trusted Vendor,Commercial Vendor,United States,Partial,2026-03-31,WHKXQACZ14C5XRO8LW03,HP INC.,ACTIVE,https://search.gleif.org/#/record/WHKXQACZ14C5XRO8LW03,2026-07-11,lei_verified,url_needs_review,url_authoritative,,hp-inc,,active,,
VND-245,PowerDNS BV / deSEC e.V.,PowerDNS / deSEC,https://www.powerdns.com,Open Source Community,Open Source Community,Netherlands,Active,2026-03-31,,,,https://search.gleif.org/#/search/entityName=PowerDNS%20BV%20/%20deSEC%20e.V.,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,powerdns-bv-desec-ev,,active,,
VND-246,European Telecommunications Standards Institute (ETSI),ETSI,https://www.etsi.org,Government / Standards Body,Government / Standards Body,France,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,etsi-cyber,,active,,
VND-247,Agence nationale de la sécurité des systèmes d'information (ANSSI),ANSSI,https://www.ssi.gouv.fr,Government / Standards Body,Government / Standards Body,France,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,anssi,,active,,
VND-248,Bundesamt für Sicherheit in der Informationstechnik (BSI),BSI,https://www.bsi.bund.de,Government / Standards Body,Government / Standards Body,Germany,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,bsi,,active,,
VND-249,National Cyber Security Centre (NCSC),NCSC UK,https://www.ncsc.gov.uk,Government / Standards Body,Government / Standards Body,United Kingdom,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,ncsc-uk,,active,,
VND-250,National Security Research Institute (NSRI / NIS),NSRI Korea,https://www.nsr.re.kr,Government / Standards Body,Government / Standards Body,South Korea,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,national-security-research-institute-nsri-nis,,active,,
VND-251,Department of Science and Technology (DST) India,DST India,https://dst.gov.in,Government / Standards Body,Government / Standards Body,India,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,department-of-science-and-technology-dst-india,,active,,
VND-252,curl Project (Daniel Stenberg),curl,https://curl.se,Open Source Community,Open Source Community,Sweden,Active,2026-03-31,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,curl-project-daniel-stenberg,,active,,
VND-253,pQCee Inc.,pQCee,https://www.pqcee.com/,Trusted Vendor,Commercial Vendor,United States,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=pQCee%20Inc.,2026-07-12,no_lei,url_authoritative,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,pqcee-inc,,active,,
VND-254,Quantum Xchange Inc.,Quantum Xchange,https://quantumxc.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Quantum%20Xchange%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,quantum-xchange-inc,,active,,
VND-255,Quantum eMotion Inc.,Quantum eMotion,https://www.quantumemotion.com,Trusted Vendor,Commercial Vendor,Canada,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Quantum%20eMotion%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,quantum-emotion-inc,,active,,
VND-256,KiviCore Oy,KiviCore,https://kivicore.com,Trusted Vendor,Commercial Vendor,Germany,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=KiviCore%20Oy,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,kivicore-oy,,active,,
VND-257,Bank for International Settlements (BIS),BIS,https://www.bis.org,Government / Standards Body,Government / Standards Body,Switzerland,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,bis,,active,,
VND-258,NetSfere (Infinite Convergence Solutions),NetSfere,https://netsfere.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=NetSfere%20%28Infinite%20Convergence%20Solutions%29,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,netsfere-infinite-convergence-solutions,,active,,
VND-259,Cellcrypt Limited,Cellcrypt,https://www.cellcrypt.com,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Cellcrypt%20Limited,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,cellcrypt-limited,,active,,
VND-260,Kiteworks Inc.,Kiteworks,https://kiteworks.com,Trusted Vendor,Commercial Vendor,United States,Partial,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Kiteworks%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,kiteworks-inc,,active,,
VND-261,XWiki SAS (CryptPad),CryptPad,https://cryptpad.org,Open Source Foundation,Open Source Foundation,France,Partial,2026-04-01,,,,https://search.gleif.org/#/search/entityName=XWiki%20SAS%20%28CryptPad%29,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,xwiki-sas-cryptpad,,active,,
VND-262,Technology Innovation Institute (TII),TII,https://www.tii.ae,Research Project,Research Project,United Arab Emirates,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Technology%20Innovation%20Institute%20%28TII%29,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,technology-innovation-institute-tii,,active,,
VND-263,Quranium,Quranium,https://www.quranium.org,Blockchain Protocol,Blockchain Protocol,United Arab Emirates,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Quranium,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,,quranium,,active,,
VND-264,Enquantum Ltd.,Enquantum,https://www.enquantum.com,Trusted Vendor,Commercial Vendor,Israel,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Enquantum%20Ltd.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,enquantum-ltd,,active,,
VND-265,SA QuTI Consortium,SA QuTI,https://saquti.org,Research Project,Research Project,South Africa,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,sa-quti-consortium,,active,,
