resource_type,resource_id,source_id,match_method
migrate,Traefik,microsoft,inferred
migrate,Kubernetes,pqca,mapped
migrate,Istio Service Mesh,google,mapped
migrate,Linkerd,microsoft,inferred
migrate,HashiCorp Consul Connect (Service Mesh),microsoft,inferred
migrate,OpenVPN,ietf,mapped
migrate,WireGuard,ietf,mapped
migrate,Cisco Secure Client (AnyConnect),cisco-systems,inferred
migrate,Palo Alto GlobalProtect,palo-alto,inferred
migrate,Samsung Networks 5G Core,cmvp,direct
migrate,Mavenir Cloud RAN,ietf,inferred
migrate,NEC 5G Core,ietf,inferred
migrate,Rakuten Symphony (Symworld),ietf,category-inferred
migrate,Apache Traffic Server,microsoft,inferred
migrate,OQS-OpenSSL Provider (liboqs-provider),oqs-project,mapped
migrate,PyCryptodome,microsoft,inferred
migrate,Crypto++ (cryptopp),microsoft,inferred
migrate,libssh,ietf,mapped
migrate,Apache Tomcat,microsoft,inferred
migrate,Eclipse Jetty,microsoft,inferred
migrate,WildFly (JBoss),microsoft,inferred
migrate,Payara Server,microsoft,inferred
migrate,GitHub Actions,microsoft,inferred
migrate,GitLab CI/CD,ietf,inferred
migrate,Jenkins,microsoft,inferred
migrate,Azure DevOps,microsoft,inferred
migrate,CircleCI,ietf,category-inferred
migrate,OAuth 2.0 / OpenID Connect (OIDC),ietf,inferred
migrate,SAML 2.0,iec,inferred
migrate,PostgreSQL,microsoft,inferred
migrate,MySQL Community Server,microsoft,inferred
migrate,Redis,microsoft,inferred
migrate,MariaDB Server,microsoft,inferred
migrate,Fireblocks,microsoft,inferred
migrate,DFNS,cmvp,inferred
migrate,Taurus SA,cmvp,category-inferred
migrate,Galileo FT,cmvp,category-inferred
migrate,BitGo,cmvp,inferred
migrate,Anchorage Digital,cmvp,inferred
migrate,Coinbase Custody,cmvp,category-inferred
migrate,Copper.co,cmvp,inferred
migrate,Ledger Enterprise,cmvp,inferred
migrate,Metaco (Ripple),cmvp,inferred
migrate,Hex Trust,cmvp,category-inferred
migrate,Zodia Custody,cmvp,inferred
migrate,Komainu,cmvp,category-inferred
migrate,Bitcoin Core,microsoft,inferred
migrate,Ethereum (Geth),eth-foundation,inferred
migrate,Solana,microsoft,inferred
migrate,Hyperledger Fabric,microsoft,inferred
migrate,Hyperledger Besu,microsoft,inferred
migrate,R3 Corda,microsoft,inferred
migrate,QRL,microsoft,inferred
migrate,Algorand,microsoft,inferred
migrate,Cardano,microsoft,inferred
migrate,IOTA,microsoft,inferred
migrate,Polkadot/Substrate,microsoft,inferred
migrate,Cosmos/Tendermint,microsoft,inferred
migrate,Aptos,microsoft,inferred
migrate,Avalanche,microsoft,inferred
migrate,Sui,microsoft,inferred
migrate,Broadcom Avi (NSX ALB),nist-csrc,inferred
migrate,Claroty Platform,csa-cloud,category-inferred
migrate,Dragos Platform,csa-cloud,inferred
migrate,Nozomi Networks Guardian,csa-cloud,inferred
migrate,Fortinet FortiGate-Rugged,fortinet,inferred
migrate,Siemens SINEMA Remote Connect,csa-cloud,category-inferred
migrate,Protect AI Guardian,nist-csrc,category-inferred
migrate,HiddenLayer Model Scanner,nist-csrc,category-inferred
migrate,Cranium AI Security Platform,nist-csrc,category-inferred
migrate,Lakera Guard,nist-csrc,category-inferred
migrate,Robust Intelligence AI Firewall,nist-csrc,category-inferred
migrate,Thales CipherTrust Data Discovery and Classification,thales-research,inferred
migrate,evolutionQ BasejumpQDN,cccs,mapped
migrate,evolutionQ BasejumpSKI,cccs,mapped
migrate,Post-Quantum Hybrid PQ VPN,ietf,inferred
migrate,Qrypt BLAST SDK,qrypt,inferred
migrate,ISARA Advance,nist-csrc,category-inferred
migrate,Let's Encrypt,pki-consortium,mapped
migrate,1Password,nist-csrc,category-inferred
migrate,Bitwarden,microsoft,inferred
migrate,Gmail / Google Workspace,google,inferred
migrate,Telegram,ietf,category-inferred
migrate,WhatsApp,ietf,inferred
migrate,VIAVI TeraVM Security Test,nist-csrc,inferred
migrate,VIAVI Observer Analyzer,nist-csrc,inferred
migrate,Keysight CyPerf,nist-csrc,inferred
migrate,Keysight Inspector,nist-csrc,inferred
migrate,CryptoNext COMPASS Network Probe,cmvp,direct
migrate,pqcscan,pqca,mapped
migrate,pqc-flow,microsoft,inferred
migrate,PQC-LEO,pqca,mapped
migrate,Q-CORE Q-Scanner,nist-csrc,category-inferred
migrate,PQCryptoLib-Core,pqshield,inferred
migrate,PQMicroLib-Core,pqshield,inferred
migrate,Crucible,microsoft,inferred
migrate,Amazon Cognito,amazon-aws,inferred
migrate,Microsoft Entra External ID,microsoft,inferred
migrate,FusionAuth,microsoft,inferred
migrate,Descope,ietf,category-inferred
migrate,Stytch,ietf,category-inferred
migrate,Xiphera PQC IP Cores,xiphera,direct
migrate,Crypto Quantique QDID Platform,crypto-quantique,direct
migrate,Kudelski IoT Security Platform,kudelski-iot,direct
migrate,IntellectEU Catalyst,intellect-eu,direct
migrate,ISC BIND 9.21,nist-csrc,category-inferred
migrate,Cisco IOS XR,cisco-systems,inferred
migrate,Cisco Catalyst Center,cisco-systems,inferred
migrate,Cisco Identity Services Engine (ISE),cisco-systems,inferred
migrate,Red Hat OpenShift,red-hat,inferred
migrate,DigiCert CertCentral,digicert,inferred
migrate,DigiCert ONE,digicert,inferred
migrate,Entrust Identity as a Service (IDaaS),entrust,inferred
migrate,Crypto4A QxEDGE,cmvp,mapped
migrate,Fortinet FortiManager,fortinet,inferred
migrate,Fortinet FortiAuthenticator,fortinet,inferred
migrate,IBM z/OS Cryptographic Services (ICSF),ibm-research,inferred
migrate,IBM Db2,ibm-research,inferred
migrate,IBM MQ,ibm-research,inferred
migrate,Palo Alto Prisma SASE,palo-alto,inferred
migrate,GlobalSign Atlas CLM,iec,inferred
migrate,Sectigo Certificate Manager (SCM),iec,category-inferred
migrate,Fortinet FortiWeb,fortinet,inferred
algorithm,ML-KEM-512,nist-csrc,mapped
algorithm,ML-KEM-768,nist-csrc,mapped
algorithm,ML-KEM-1024,nist-csrc,mapped
algorithm,FrodoKEM-640,ietf,direct
algorithm,FrodoKEM-976,ietf,direct
algorithm,FrodoKEM-1344,ietf,direct
algorithm,HQC-128,nist-csrc,mapped
algorithm,HQC-192,nist-csrc,mapped
algorithm,HQC-256,nist-csrc,mapped
algorithm,Classic-McEliece-348864,nist-csrc,direct
algorithm,Classic-McEliece-460896,nist-csrc,direct
algorithm,Classic-McEliece-8192128,nist-csrc,direct
algorithm,ML-DSA-44,nist-csrc,mapped
algorithm,ML-DSA-65,nist-csrc,mapped
algorithm,ML-DSA-87,nist-csrc,mapped
algorithm,FN-DSA-512,nist-csrc,mapped
algorithm,FN-DSA-1024,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-128s,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-128s,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-128f,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-128f,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-192s,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-192s,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-192f,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-192f,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-256s,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-256s,nist-csrc,mapped
algorithm,SLH-DSA-SHA2-256f,nist-csrc,mapped
algorithm,SLH-DSA-SHAKE-256f,nist-csrc,mapped
algorithm,LMS-SHA256 (H20/W8),nist-csrc,mapped
algorithm,XMSS-SHA2_20,nist-csrc,mapped
algorithm,RSA-2048,nist-csrc,mapped
algorithm,RSA-3072,nist-csrc,mapped
algorithm,RSA-4096,nist-csrc,mapped
algorithm,ECDH P-256,nist-csrc,mapped
algorithm,ECDH P-384,nist-csrc,mapped
algorithm,ECDH P-521,nist-csrc,mapped
algorithm,X25519,ietf,mapped
algorithm,X448,ietf,mapped
algorithm,ECDSA P-256,nist-csrc,mapped
algorithm,ECDSA P-384,nist-csrc,mapped
algorithm,ECDSA P-521,nist-csrc,mapped
algorithm,Ed25519,ietf,mapped
algorithm,Ed448,ietf,mapped
algorithm,DH (Diffie-Hellman),ietf,mapped
algorithm,secp256k1,secg,direct
algorithm,X25519MLKEM768,ietf,direct
algorithm,SecP256r1MLKEM768,ietf,direct
algorithm,SecP384r1MLKEM1024,ietf,direct
