role_id,variant_id,slot,slot_index,content,status,deprecated_at,deprecated_reason,last_reviewed,notes
executive,evidence,side_card_punchline,,A claim without a date is an opinion.,active,,,2026-08-09,
executive,evidence,side_card_footnote,,Tiers and verification dates come from the trusted-sources registry; every timeline record and 87% of library records are joined to it.,active,,,2026-09-03,2026-09-03: was 'every record on this site is joined against' — same overstatement as the row above.
executive,evidence,grid_title,,Where to check us,active,,,2026-08-09,"Retitled 2026-08-09 tile review: ""What you walk out with"" promises a deliverable, and every card on this board is a signpost to another page. The three role families already have distinct grid titles; this board had defaulted to the wrong one."
executive,evidence,grid_sub,,Provenance you can hand to an auditor,active,,,2026-08-09,
executive,evidence,grid_card_title,0,Everything we have corrected,active,,,2026-08-09,
executive,evidence,grid_card_body,0,"What changed, when, and which record it touched — 96% of entries carry no PR link, so treat this as an edit log, not a review trail.",active,,,2026-09-03,"2026-09-03: was '...The full revision log...' — public/data/revisions.jsonl: 222 entries, 214 with pr_number=0/merge_sha='pending' (no PR link renders, GlobalRevisionsFeed.tsx:188-195), 195 authored_by_llm=true."
executive,evidence,grid_card_href,0,/revisions,active,,,2026-08-09,
executive,evidence,grid_card_title,1,"Who is filing, not just announcing",active,,,2026-08-09,
executive,evidence,grid_card_body,1,"Cryptographic patents relevant to migration. Research only, explicitly not legal advice.",active,,,2026-08-09,
executive,evidence,grid_card_href,1,/patents,active,,,2026-08-09,
executive,evidence,grid_card_title,2,A claim you cannot date is not evidence,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,evidence,grid_card_body,2,"Anyone can publish a number. The tier, the date and the correction history are what let you put it in front of an auditor.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,evidence,track_title,,"Then, if you want the background: {essentials_vs_full:executive}.",active,,,2026-08-09,
executive,verify,hero_eyebrow,,Executive · due diligence · nothing taken on trust,active,,,2026-08-09,
executive,verify,hero_badge_text,,Americas · Finance & Banking,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,2026-09-03: see mandate's note.
executive,verify,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
executive,verify,headline,,See the whole programme before you fund it.,active,,,2026-08-09,
executive,verify,sub,,"Nine phases played through end to end — discovery, CBOM, risk scoring, roadmap, pilots, closure. One sitting to know what you are being asked to sign off on.",active,,,2026-09-03,"2026-09-03: dropped the unsourced 'Eleven minutes' — the site's own estimator (SimPlayChoiceModal.estimatedMinutes over the 15-step walkthrough queue) gives roughly 45 minutes; execTourConfig.ts's own comment says '~20 min'. Neither is eleven, and nothing in the repo derives eleven."
executive,verify,cta_primary_label,,Play the executive walkthrough,active,,,2026-08-09,
executive,verify,cta_primary_href,,/simulation?run=exec,active,,,2026-08-09,
executive,verify,cta_secondary_label,,Open the Command Center,active,,,2026-08-09,
executive,verify,cta_secondary_href,,/business?zone=governance,active,,,2026-08-09,
executive,verify,proof_chip,0,"Deterministic run — same seed, same outcome",active,,,2026-08-09,
executive,verify,proof_chip,1,Eight framework phases plus verification and closure,active,,,2026-08-23,"Fixed 2026-08-23: 'Nine phases from the published framework' contradicted executive/roadmap's own grid_card_body,0 ('across the framework's eight phases') and the published source itself — pqc-references/framework-2.1.yaml lists framework.phases as 8 entries (numbered 0-7) with gates G0->G1 through G6->G7, no G8. verify-close (gate G8, number: null in frameworkPhases.ts) is this site's own terminal phase, not a numbered phase of the published framework — its own crosswalk says the TR defines no explicit closure activity. Left the sub and side-card value alone: 'nine phases played' is true of the simulation; only this chip's attribution to 'the published framework' was wrong."
executive,verify,proof_chip,2,Organised around the NIST CSWP.39 zones,active,,,2026-08-09,
executive,verify,side_card_title,,What the walkthrough shows you,active,,,2026-09-03,2026-09-03: was 'What eleven minutes shows you' — see the sub's note.
executive,verify,side_card_tone,,info,active,,,2026-08-09,
executive,verify,side_card_provenance,,sourced,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
executive,verify,side_card_row_label,0,Phases played,active,,,2026-08-09,
executive,verify,side_card_row_value,0,nine,active,,,2026-08-09,
executive,verify,side_card_row_label,1,Gates shown,active,,,2026-09-03,2026-09-03: 'Decisions you make' was wrong — the exec walkthrough is an auto-advancing narrated tour (useSimAutoRunPlayer.ts:925-968); no step waits for a visitor choice.
executive,verify,side_card_row_value,1,"one per phase, worded from the framework",active,,,2026-09-03,"2026-09-03: was 'one at each gate', implying visitor decisions that do not exist on this auto-advancing tour. Source: FRAMEWORK_PHASE_INTROS (useSimAutoRunPlayer.ts:411-420)."
executive,verify,side_card_row_label,2,What a dry run costs,active,,,2026-08-09,
executive,verify,side_card_row_value,2,nothing,active,,,2026-08-09,
executive,verify,side_card_punchline,,A dry run is cheaper than a steering committee.,active,,,2026-08-09,
executive,verify,side_card_footnote,,"The walkthrough uses an illustrative organisation, not your data — the phases and gates are the framework's own.",active,,,2026-08-09,
executive,verify,grid_title,,Where to look next,active,,,2026-08-09,"Retitled 2026-08-09 tile review: ""What you walk out with"" promises a deliverable, and every card on this board is a signpost to another page. The three role families already have distinct grid titles; this board had defaulted to the wrong one."
executive,verify,grid_sub,,"The programme, seen once through",active,,,2026-08-09,
executive,verify,grid_card_title,0,The labs your teams will cite,active,,,2026-08-09,
executive,verify,grid_card_body,0,"Every hands-on demo on this site, running real cryptography in a browser tab.",active,,,2026-08-09,
executive,verify,grid_card_href,0,/playground,active,,,2026-08-09,
executive,verify,grid_card_title,1,"The command line, in a browser",active,,,2026-08-09,
executive,verify,grid_card_body,1,"The same OpenSSL commands your engineers would run, with nothing to install.",active,,,2026-08-09,
executive,verify,grid_card_href,1,/playground/openssl-studio,active,,,2026-09-03,2026-09-03: was '/explore' (topic tiles) under a card promising 'the same OpenSSL commands your engineers would run' — a dead promise. /explore has no terminal. Repointed to the page the card body actually describes.
executive,verify,grid_card_title,2,Nobody has to take our word for it,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,verify,grid_card_body,2,"Every number on this board is either a published figure or a run you can repeat yourself. That is the point of the walkthrough, not the polish.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,verify,track_title,,"Then, if you want the background: {essentials_vs_full:executive}.",active,,,2026-08-09,
developer,algorithm,hero_eyebrow,,Developer / Engineer · parameter sets · sizes · who owns them,active,,,2026-08-09,
developer,algorithm,hero_badge_text,,Americas · Technology,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
developer,algorithm,hero_badge_tone,,sourced,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
developer,algorithm,headline,,Pick the parameter set on purpose.,active,,,2026-08-09,
developer,algorithm,sub,,"ML-KEM-768 is what TLS hybrids and OpenSSL negotiate by default; 1024 where CNSA 2.0 applies; 512 is standardised but no protocol profile in our matrix uses it. ML-DSA-44, 65 or 87. SLH-DSA if you cannot hold state. The trade is bytes against speed against how long the key has to survive — compare them side by side rather than copying a blog post.",active,,,2026-09-03,2026-09-03: 'almost nobody should pick it' was an editorial judgement contradicted by this site's own algorithm reference (ML-KEM-512 use_case_notes: 'Good for most applications'). Replaced with the checkable fact — no protocol profile in pqcProtocolMatrix.ts uses ML-KEM-512 — per the 2026-09-03 decision to fix the board copy rather than the reference data.
developer,algorithm,cta_primary_label,,Compare the algorithms,active,,,2026-08-09,
developer,algorithm,cta_primary_href,,"/algorithms?tab=detailed&mode=compare&compare=ML-DSA-44,ML-DSA-65,ML-DSA-87",active,,,2026-09-03,"2026-09-03: was missing '&compare=', so useAlgorithmExplorer.ts initialises an empty comparison set and AlgorithmDetailedComparison.tsx renders 'Pick algorithms to compare' — the primary CTA landed on an empty panel. Now pre-selects the three ML-DSA parameter sets the board's own side card discusses."
developer,algorithm,cta_secondary_label,,Sign the same token three ways,active,,,2026-09-03,2026-09-03: MTI Negotiator is a protocol-designer/architect tool (businessToolsRegistry.tsx audience:'architect'; MTINegotiator.tsx: 'Protocol-designer and architect-facing tool') wearing the developer eyebrow. Repointed to a workshop that puts this card's own byte-budget claim on screen.
developer,algorithm,cta_secondary_href,,/playground/token-migration,active,,,2026-09-03,2026-09-03: was '/business/tools/mti-negotiator'. See label's note — token-migration is on the developer recommendedPersonas list and was unused by any board.
developer,algorithm,proof_chip,0,"Sizes from FIPS 203/204/205, not estimates",active,,,2026-08-09,
developer,algorithm,proof_chip,1,"Every status links to its publisher — NIST, IETF, BSI, ANSSI, KpqC and others",active,,,2026-09-03,"2026-09-03: was 'Every status links to its NIST publication' — algorithms_transitions_07282026.csv has 102 of 193 rows linking a non-NIST publisher (IETF 18, KR 12, BSI 11, ASD 11, CCN 9, ECCG 8, ETSI 6, others) and 9 rows with no status_url at all."
developer,algorithm,proof_chip,2,"No signup, no key required",active,,,2026-08-09,
developer,algorithm,side_card_title,,What the choice costs you,active,,,2026-08-09,
developer,algorithm,side_card_tone,,warn,active,,,2026-08-09,
developer,algorithm,side_card_provenance,,sourced,active,,,2026-08-09,
developer,algorithm,side_card_row_label,0,ML-DSA-44 signature,active,,,2026-08-09,
developer,algorithm,side_card_row_value,0,{ml_dsa_signature:44},active,,,2026-08-09,"Tokenised 2026-08-09: was the literal 2,420 B, sitting next to a live token for ML-DSA-65. Two of three numbers maintained and one not is the drift this page's token vocabulary exists to prevent."
developer,algorithm,side_card_row_label,1,ML-DSA-65 signature,active,,,2026-08-09,
developer,algorithm,side_card_row_value,1,{ml_dsa_65_signature_only},active,,,2026-08-09,
developer,algorithm,side_card_row_label,2,ML-DSA-87 signature,active,,,2026-08-09,
developer,algorithm,side_card_row_value,2,{ml_dsa_signature:87},active,,,2026-08-09,"Tokenised 2026-08-09: was the literal 4,627 B. See the ML-DSA-44 row."
developer,algorithm,side_card_punchline,,The security level you pick is a byte budget you pay on every message.,active,,,2026-08-09,
developer,algorithm,side_card_footnote,,"Signature sizes are read from the algorithm registry, which takes them from FIPS 204 directly.",active,,,2026-08-09,
developer,algorithm,grid_title,,Where to check the choice,active,,,2026-08-09,"Retitled 2026-08-09 tile review: ""What you walk out with"" promises a deliverable, and every card on this board is a signpost to another page. The three role families already have distinct grid titles; this board had defaulted to the wrong one."
developer,algorithm,grid_sub,,A choice you can defend in review,active,,,2026-08-09,
developer,algorithm,grid_card_title,0,The specs behind the parameter sets,active,,,2026-08-09,
developer,algorithm,grid_card_body,0,"The standards and drafts themselves, not summaries of them.",active,,,2026-08-09,
developer,algorithm,grid_card_href,0,/library?purpose=reference,active,,,2026-08-09,
developer,algorithm,grid_card_title,1,The people who wrote them,active,,,2026-08-09,
developer,algorithm,grid_card_body,1,"Named contributors behind each document, every entry proof-gated.",active,,,2026-08-09,
developer,algorithm,grid_card_href,1,/leaders,active,,,2026-08-09,
developer,algorithm,grid_card_title,2,"The parameter set is a budget, not a badge",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,algorithm,grid_card_body,2,"Picking 87 because it sounds safer costs you bytes on every message for the life of the key. Choose it against a threat model, not a preference.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,algorithm,track_title,,"Then, the background: {essentials_vs_full:developer}.",active,,,2026-08-09,
developer,closure,hero_eyebrow,,Developer / Engineer · tested · recorded · reviewable,active,,,2026-08-09,
developer,closure,hero_badge_text,,Americas · Technology,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
developer,closure,hero_badge_tone,,sourced,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
developer,closure,headline,,"A green test, not a green slide.",active,,,2026-08-09,
developer,closure,sub,,"Known-answer tests against the published NIST vectors, a closure record that says which services actually moved, and the dated audit trail behind every data claim you are about to inherit.",active,,,2026-08-09,
developer,closure,cta_primary_label,,Run the validation vectors,active,,,2026-08-09,
developer,closure,cta_primary_href,,/algorithms?tab=validation&section=kat,active,,,2026-09-03,"2026-09-03: was '?tab=validation' with no section param — ALGORITHM_PERSONA_DEFAULTS.developer.openSections=[] (personaConfig.ts), so a developer landed on two collapsed accordions with the KAT runner unlabelled as the target. section=kat deep-links directly to it."
developer,closure,cta_secondary_label,,Close out the migration,active,,,2026-08-09,
developer,closure,cta_secondary_href,,/business/tools/migration-verification,active,,,2026-08-09,
developer,closure,proof_chip,0,"ACVP + KAT run locally, not asserted",active,,,2026-08-09,
developer,closure,proof_chip,1,Every correction logged and dated,active,,,2026-08-09,
developer,closure,proof_chip,2,"No signup, no key required",active,,,2026-08-09,
developer,closure,side_card_title,,What closure has to assert,active,,,2026-08-09,
developer,closure,side_card_tone,,info,active,,,2026-08-09,
developer,closure,side_card_provenance,,guidance,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
developer,closure,side_card_row_label,0,Vectors,active,,,2026-08-09,
developer,closure,side_card_row_value,0,"NIST ACVP, not fixtures",active,,,2026-08-09,
developer,closure,side_card_row_label,1,Coverage,active,,,2026-08-09,
developer,closure,side_card_row_value,1,"per service, not per fleet",active,,,2026-08-09,
developer,closure,side_card_row_label,2,Failure,active,,,2026-08-09,
developer,closure,side_card_row_value,2,"recorded, not rounded up",active,,,2026-08-09,
developer,closure,side_card_punchline,,A test that cannot fail is documentation.,active,,,2026-08-09,
developer,closure,side_card_footnote,,"The closure tool checks against the framework's own five-point evidence standard, not a checklist we invented.",active,,,2026-08-09,
developer,closure,grid_title,,What you walk out with,active,,,2026-08-09,
developer,closure,grid_sub,,Evidence a reviewer will take,active,,,2026-08-09,
developer,closure,grid_card_title,0,The report the closure feeds,active,,,2026-08-09,
developer,closure,grid_card_body,0,"A worked example of the generated report, before you run an assessment of your own.",active,,,2026-08-09,
developer,closure,grid_card_href,0,/report?example=1,active,,,2026-08-09,
developer,closure,grid_card_title,1,What changed in the data you depend on,active,,,2026-08-09,
developer,closure,grid_card_body,1,"The revision log for every record on this site, filterable by domain.",active,,,2026-08-09,
developer,closure,grid_card_href,1,/revisions,active,,,2026-08-09,
developer,closure,grid_card_title,2,A test that cannot fail proves nothing,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,closure,grid_card_body,2,"Closure is only worth recording if a failing service would have shown up. Coverage per service, not per fleet, is what makes it a control.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,closure,track_title,,"Then, the background: {essentials_vs_full:developer}.",active,,,2026-08-09,
developer,binds,hero_eyebrow,,"Developer / Engineer · what is actually mandatory, and by when",active,,,2026-08-09,
developer,binds,hero_badge_text,,Americas · Technology,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
developer,binds,hero_badge_tone,,sourced,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
developer,binds,headline,,Someone already decided your deadline.,active,,,2026-08-09,
developer,binds,sub,,"Not every PQC “requirement” is one. Here is which standards are final, which mandates carry dates that reach your service, and what you would actually have to replace.",active,,,2026-08-09,
developer,binds,cta_primary_label,,See what already binds you,active,,,2026-08-09,
developer,binds,cta_primary_href,,/compliance?tab=compliance,active,,,2026-09-03,"2026-09-03: was '?tab=technical', which resolves to the standardize pillar (bodies + technical standards). The CTA registry's own row for that href calls it 'implementation guidance rather than binding mandates', while this board's headline is 'Someone already decided your deadline.' Repointed to the comply pillar, which actually carries the mandates (CNSA 2.0, NIS2, DORA, national PQC mandates)."
developer,binds,cta_secondary_label,,Work the compliance checklist,active,,,2026-08-09,
developer,binds,cta_secondary_href,,/business/tools/compliance-checklist,active,,,2026-08-09,
developer,binds,proof_chip,0,{regulatory_verified_phrase},active,,,2026-09-03,"2026-09-03: was a hand-typed literal; see executive/deadlines proof_chip,1's note."
developer,binds,proof_chip,1,"Draft and final are labelled, never merged",active,,,2026-08-09,
developer,binds,proof_chip,2,Every requirement links to its source,active,,,2026-08-09,
developer,binds,side_card_title,,What counts as binding,active,,,2026-08-09,
developer,binds,side_card_tone,,warn,active,,,2026-08-09,
developer,binds,side_card_provenance,,guidance,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
developer,binds,side_card_row_label,0,A published FIPS,active,,,2026-09-03,"2026-09-03: unchanged label, see value's note."
developer,binds,side_card_row_value,0,final — binding where a mandate cites it,active,,,2026-09-03,"2026-09-03: was 'binding' unconditionally. FISMA (via FIPS 199/200, OMB A-130) makes a FIPS binding for US federal agencies and their contractors; CNSA 2.0 does the same for national-security systems. Neither applies universally, and this board's own eyebrow addresses 'Node + Go services', not a federal contractor."
developer,binds,side_card_row_label,1,An IETF draft,active,,,2026-08-09,
developer,binds,side_card_row_value,1,not yet,active,,,2026-08-09,
developer,binds,side_card_row_label,2,A vendor roadmap,active,,,2026-08-09,
developer,binds,side_card_row_value,2,a press release,active,,,2026-08-09,
developer,binds,side_card_punchline,,“Quantum-safe” is a marketing term until a document says otherwise.,active,,,2026-08-09,
developer,binds,side_card_footnote,,"Lifecycle status comes from each standard's own publisher, and drafts are never displayed as final.",active,,,2026-08-09,
developer,binds,grid_title,,Where to look it up,active,,,2026-08-09,"Retitled 2026-08-09 tile review: ""What you walk out with"" promises a deliverable, and every card on this board is a signpost to another page. The three role families already have distinct grid titles; this board had defaulted to the wrong one."
developer,binds,grid_sub,,A sprint order with dates behind it,active,,,2026-08-09,
developer,binds,grid_card_title,0,"The mandates, in date order",active,,,2026-08-09,
developer,binds,grid_card_body,0,Government and regulator milestones on one chronology.,active,,,2026-08-09,
developer,binds,grid_card_href,0,/timeline,active,,,2026-08-09,
developer,binds,grid_card_title,1,What the attack actually costs,active,,,2026-08-09,
developer,binds,grid_card_body,1,"Threat economics and the CRQC horizon, with the dissent shown.",active,,,2026-08-09,
developer,binds,grid_card_href,1,/threats,active,,,2026-08-09,
developer,binds,grid_card_title,2,Draft is not the same as done,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,binds,grid_card_body,2,"A published FIPS is final; it binds you once a mandate — FISMA, CNSA 2.0, your regulator — cites it. An IETF draft does not, however far along it looks, and a vendor roadmap never did.",active,,,2026-09-03,"2026-09-03: was 'A published FIPS binds you.' — see side_card_row_value,0's note."
developer,binds,track_title,,"Then, the background: {essentials_vs_full:developer}.",active,,,2026-08-09,
architect,protocols,hero_eyebrow,,"Security Architect · protocol readiness · ready, draft, or absent",active,,,2026-08-09,
architect,protocols,hero_badge_text,,"Global · Technology, Telecommunications",deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
architect,protocols,hero_badge_tone,,sourced,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
architect,protocols,headline,,Most of the protocol cases you depend on are still drafts.,active,,,2026-09-03,2026-09-03: was 'Most of the protocols...' — true per matrix cell (21 rfc-published of many more in-flight) but false per protocol (15 of 27 live rows already have at least one RFC-published cell). Reworded to the per-cell framing the underlying data actually supports.
architect,protocols,sub,,"TLS 1.3 has hybrid groups today. Your VPN, your enrollment protocol and your messaging layer are at different stages, and a design that treats them as one migration will stall on the slowest.",active,,,2026-08-09,
architect,protocols,cta_primary_label,,Check protocol readiness,active,,,2026-08-09,
architect,protocols,cta_primary_href,,/algorithms?tab=support&matrixView=heatmap,active,,,2026-08-09,
architect,protocols,cta_secondary_label,,Mint the composite certificate,active,,,2026-09-03,"2026-09-03: Cloud Responsibility Matrix (CSWP.39 §6.4, IaaS/PaaS/SaaS governance split) concerns nothing about protocol lifecycle stages; this board's own workshop (hybrid-certs, variant metadata) was orphaned. Business Tools coverage for architect survives on four other boards' tools; swapped to the board's own workshop."
architect,protocols,cta_secondary_href,,/playground/hybrid-certs,active,,,2026-09-03,2026-09-03: was '/business/tools/cloud-responsibility-matrix'. See label's note.
architect,protocols,proof_chip,0,Every protocol linked to its own spec,active,,,2026-08-09,
architect,protocols,proof_chip,1,Draft and RFC are never merged,active,,,2026-08-09,
architect,protocols,proof_chip,2,Hybrid groups X25519MLKEM768 and friends,active,,,2026-08-09,
architect,protocols,side_card_title,,Where the design stalls,active,,,2026-08-09,
architect,protocols,side_card_tone,,warn,active,,,2026-08-09,
architect,protocols,side_card_provenance,,sourced,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
architect,protocols,side_card_row_label,0,TLS 1.3,active,,,2026-08-09,
architect,protocols,side_card_row_value,0,hybrid groups shipping,active,,,2026-08-09,
architect,protocols,side_card_row_label,1,Enrollment,active,,,2026-08-09,
architect,protocols,side_card_row_value,1,"pure PQC = RFC · composite = drafts, moving",active,,,2026-09-03,"2026-09-03: was 'drafts, moving' alone — pqcProtocolMatrix.ts's EST/CMP row has pureKem and pureSig both rfc-published (RFC 9810/9935, RFC 7030/9881); only the hybrid/composite cells are drafts."
architect,protocols,side_card_row_label,2,Messaging,active,,,2026-08-09,
architect,protocols,side_card_row_value,2,MLS in WG last call; Signal shipped outside the IETF,active,,,2026-09-03,"2026-09-03: was 'earlier than you think', ambiguous — MLS's cells are all wg-last-call (pqcProtocolMatrix.ts), while Signal's PQXDH has been in production since 2023 despite being non-IETF. 'Earlier' as 'less mature' was wrong for Signal; the punchline ('you migrate at the speed of your slowest protocol') needed both facts stated, not one adjective."
architect,protocols,side_card_punchline,,You migrate at the speed of your slowest protocol.,active,,,2026-08-09,
architect,protocols,side_card_footnote,,"Readiness per protocol is read from the protocol matrix, where every cell cites the document behind it.",active,,,2026-08-09,
architect,protocols,grid_title,,Where to check each claim,active,,,2026-08-09,"Retitled 2026-08-09 tile review: ""What you walk out with"" promises a deliverable, and every card on this board is a signpost to another page. The three role families already have distinct grid titles; this board had defaulted to the wrong one."
architect,protocols,grid_sub,,A design that names its dependencies,active,,,2026-08-09,
architect,protocols,grid_card_title,0,The specs under each cell,active,,,2026-08-09,
architect,protocols,grid_card_body,0,"The RFCs and drafts themselves, so a review can check the claim.",active,,,2026-08-09,
architect,protocols,grid_card_href,0,/library?purpose=reference,active,,,2026-08-09,
architect,protocols,grid_card_title,1,What a regulator counts as a standard,active,,,2026-08-09,
architect,protocols,grid_card_body,1,"The standards pillar of the compliance landscape, by body and lifecycle.",active,,,2026-08-09,
architect,protocols,grid_card_href,1,/compliance?tab=standards,active,,,2026-08-09,
architect,protocols,grid_card_title,2,You migrate at the speed of your slowest protocol,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
architect,protocols,grid_card_body,2,"A design that treats TLS, enrollment and messaging as one migration stalls on whichever is furthest behind — so name their stages separately.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
architect,protocols,track_title,,"Then, the background: {essentials_vs_full:architect}.",active,,,2026-08-09,
architect,sequence,hero_eyebrow,,Security Architect · order of operations · dependencies first,active,,,2026-08-09,
architect,sequence,hero_badge_text,,"Global · Technology, Telecommunications",deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
architect,sequence,hero_badge_tone,,sourced,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
architect,sequence,headline,,The order is the architecture.,active,,,2026-08-09,
architect,sequence,sub,,"Two tracks, not one queue. Key exchange first where the traffic is exposed, signatures and PKI on their own track, and data at rest last and longest. Sequence against real refresh windows, not the calendar year.",active,,,2026-09-03,"2026-09-03: the old serial order (certificates before services, key stores before certificates, roots before any of it) contradicted this board's own primary CTA (/migrate?tab=plan sequences external-facing traffic first, certificates in wave 2, HSM/KMS in wave 3 — waves.ts) and framework-2.1.yaml §3.3, which explicitly retires a single serial model for two parallel tracks (Track A key exchange, Track B signatures/PKI). Rebuilt on the two-track model; 'data at rest last' was already correct and is kept."
architect,sequence,cta_primary_label,,Sequence the catalogue,active,,,2026-08-09,
architect,sequence,cta_primary_href,,/migrate?tab=plan,active,,,2026-08-09,
architect,sequence,cta_secondary_label,,Decide the data-at-rest strategy,active,,,2026-08-09,
