ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,governance,3,certificates,"Define and enforce a Certificate Policy (CP) that specifies the applicability of certificates, usage constraints, and compliance with relevant standards.",The CP shall specify the applicability of the certificates... The CP shall define the usage constraints... The CP shall ensure compliance with relevant standards.,Section 4.2.3,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,governance,3,certificates,Establish clear identification and authentication procedures for subscribers and subjects before certificate issuance.,The TSP shall identify and authenticate the subscriber... The TSP shall verify the identity of the subject... before issuing a certificate.,Section 6.2,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,lifecycle,3,certificates,"Implement defined processes for certificate application, processing, issuance, renewal, re-keying, modification, and revocation.",The TSP shall define procedures for certificate application... processing... issuance... renewal... re-keying... modification... and revocation.,Section 6.3,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,lifecycle,3,keys,"Manage key pair generation, installation, protection, and changeover according to strict technical security controls.",The TSP shall generate key pairs... install them securely... protect private keys... and manage key changeover... according to technical security controls.,Section 6.5,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,observability,3,certificates,Provide certificate status services (CRL/OCSP) to allow real-time verification of certificate validity and revocation status.,The TSP shall provide certificate status services... including CRL and OCSP... to allow verification of certificate validity and revocation status.,Section 6.3.10 / 6.8,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,assurance,3,certificates,"Undergo regular compliance audits and assessments to verify adherence to the CPS, CP, and relevant standards.","The TSP shall undergo regular compliance audits... to verify adherence to the CPS, CP, and relevant standards.",Section 6.9,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,observability,3,all,Maintain audit logs of all significant security events and certificate lifecycle operations for forensic analysis and accountability.,The TSP shall maintain audit logs... of all significant security events... and certificate lifecycle operations... for forensic analysis and accountability.,Section 6.4.4,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,lifecycle,3,keys,"Implement key escrow and recovery procedures to ensure access to private keys in case of compromise or loss, while maintaining security.",The TSP shall implement key escrow and recovery procedures... to ensure access to private keys... in case of compromise or loss... while maintaining security.,Section 6.3.12,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,governance,3,all,"Define and enforce physical, procedural, and personnel security controls to protect the trust service infrastructure.",The TSP shall define and enforce physical... procedural... and personnel security controls... to protect the trust service infrastructure.,Section 6.4,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,governance,2,all,Appoint a designated migration lead or team responsible for monitoring and progressing the organization's PQC migration efforts.,"When your organization decides to begin its PQC migration timeline, it should appoint an individual or team (a “migration lead”) to monitor and progress its PQC migration.",Activity 1.2: Assign a Lead to Manage PQC Migration,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,governance,2,all,"Define the specific role, responsibilities, and expected outcomes for the appointed PQC migration lead.",Activity 1.2 Outcomes: Organization defines the role and outcomes expected from its migration lead.,Activity 1.2: Assign a Lead to Manage PQC Migration,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,governance,2,all,Identify key stakeholders and develop a strategic communications plan to align leadership and stakeholders with PQC migration goals.,the migration lead should develop a communications plan specific to your organization which (1) identifies and aligns stakeholders and (2) communicates the process and need for PQC migration.,Activity 1.4: Identify Stakeholders and Develop Strategic Messaging,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,inventory,2,all,"Evaluate and document existing inventories, risk assessments, and Cryptographic Bills of Materials (CBOMs) to establish a baseline understanding.","Your organization will want to check what inventories, risk assessments, and cryptographic bills of materials (CBOMs) it already has... document the location of the data and assets, who owns and operates them...",Activity 1.3: Identify Existing Inventory and Awareness,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,inventory,2,all,"Build a comprehensive inventory of cryptographic assets, collecting and categorizing information on their location, ownership, and usage.",Activity 2.2: Build an Inventory for PQC Migration... Activity 2.2 b: Collect and Categorize Information on Cryptographic Assets,Category 2: Baseline Understanding,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,inventory,2,all,"Prioritize critical assets for migration based on data sensitivity, shelf-life, and threat timelines.",Activity 2.3: Prioritize Critical Assets for Migration,Category 2: Baseline Understanding,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,lifecycle,2,all,"Establish a migration plan and budget, identifying solutions through vendor engagement or internal development.",Activity 3.1: Set a Migration Plan and Budget... Activity 3.2: Identify Solutions,Category 3: Planning and Execution,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,observability,2,all,Create measures to track PQC migration success and validate proper implementation against industry standards.,Activity 4.2: Create Measures to Track PQC Migration Success... Activity 4.1: Validate Proper Implementation,Category 4: Monitoring and Evaluation,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
PQCC-Migration-Roadmap-2025,Post-Quantum Cryptography Coalition (PQCC) PQC Migration Roadmap,Compliance Frameworks,International Frameworks,observability,2,all,Implement continuous monitoring and updating processes to reassess cryptographic security as quantum capabilities evolve.,Activity 4.4: Monitor and Update Continuously... formulates a process for reassessing cryptographic security as quantum capabilities evolve.,Category 4: Monitoring and Evaluation,https://pqcc.org/post-quantum-cryptography-migration-roadmap/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,System and risk owners must begin financial planning for updating systems to use PQC.,Technical system and risk owners of both enterprise and bespoke IT should begin or continue financial planning for updating their systems to use PQC.,Implications of PQC migration for users and system owners,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,software,Communicate with IT system suppliers regarding their plans for supporting PQC in products.,System owners of enterprise IT... should communicate with their IT system suppliers about their plans for supporting PQC in their products.,Implications of PQC migration for users and system owners,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,software,Ensure devices are updated to PQC when available by following guidance on keeping software up to date.,"To ensure devices are updated to PQC when it is available, system owners should ensure they follow the NCSC’s guidance on keeping devices and software up to date.",Implications of PQC migration for users and system owners,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,software,New IT must use PQC or be capable of being upgraded to PQC once robust implementations are available.,"As systems are updated in-service or replaced as they come to the end of their supported lifecycle, new IT should either use PQC or be capable of being upgraded to PQC once robust implementations based on final standards are available.",Implications of PQC migration for users and system owners,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,assurance,3,libraries,Operational systems must only use PQC based on robust implementations of final standards.,The NCSC recommends that operational systems only use PQC based on robust implementations of these final standards.,Towards PQC standardisation,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,assurance,3,software,"Operational systems must use protocol implementations based on RFCs, not Internet Drafts.","The NCSC strongly advises that operational systems should use protocol implementations based on RFCs, not on Internet Drafts.",Towards PQC standardisation,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,keys,LMS and XMSS should only be used where state can be managed in a trusted manner for the key's lifetime.,LMS and XMSS should only be used in situations where it is possible to manage state in a trusted manner for the lifetime of the signing key.,Hash-based signatures,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-PQC-Whitepaper-2024,NCSC White Paper — Next Steps in Preparing for Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,all,Use PQ/T hybrid schemes only as an interim measure within a framework enabling migration to PQC-only.,"If a PQ/T hybrid scheme is chosen, the NCSC recommends it is used as an interim measure, and it should be used within a flexible framework that enables a straightforward migration to PQC-only in the future.",Recommendations on PQ/T hybrid schemes,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,inventory,2,all,Carry out a full discovery exercise to assess the estate and identify services and infrastructure depending on cryptography that need upgrading to PQC.,Carry out a full discovery exercise (assessing your estate to understand which services and infrastructure that depend on cryptography need to be upgraded to PQC),Executive summary / By 2028,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,inventory,2,all,"Build a clear understanding of the current estate, including key services, data records, protection methods, and system mappings.",Any technical system migration needs to start with building a clear understanding of your current estate. This includes: identifying your key services and applications... forming a record of the data you hold... identifying how data is protected,Discovery and assessment,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,inventory,2,all,"Ensure processes exist for identifying and managing assets (software and hardware) effectively, including version information and patch levels.",ensure you have processes for identifying and managing your assets – software and hardware – effectively... capture version information and patch levels,Discovery and assessment,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,inventory,2,all,Identify dependencies between components of systems and services to determine migration complexity and provider responsibilities.,You should also identify dependencies between components of your systems and services. This should enable you to identify where the migration challenge will be reasonably simple to solve,Discovery and assessment,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,governance,2,all,"Define migration goals and build an initial plan for migration by 2028, considering sector-specific risks and regulatory requirements.","By 2028 Define your migration goals... Build an initial plan for migration... You will have sector- and business-specific risks and drivers that will influence these, and in many cases you will need to meet regulatory requirements.",Executive summary / Defining migration goals,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,governance,2,all,Refine the migration plan into a thorough roadmap for completing migration by 2031.,By 2031... Refine your plan so that you have a thorough roadmap for completing migration,Executive summary,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,lifecycle,2,all,"Complete migration to PQC of all systems, services, and products by 2035.","By 2035 Complete migration to PQC of all your systems, services and products",Executive summary,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,lifecycle,2,all,"Develop a migration plan with timelines for each step, including research, procurement, testing, and rollout, accounting for business continuity.","Your migration plan should include timelines for each of these. The steps could include researching available technology options, procurement, commissioning, testing... Your plan should also account for business continuity",Developing your migration plan,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,lifecycle,2,all,"Select a migration strategy (in-place, re-platform, retire, run until EOL, or tolerate risk) for each system, service, or product.","You will need to decide on an approach for the migration of each system, service or product that you are responsible for... In-place migration... Re-platform... Retire the service... Run until end-of-life... Tolerate the risk",Migration strategy selection,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,lifecycle,2,all,"Ensure cryptographic agility to support co-existence of traditional PKC and PQC during migration, and define criteria for ending support for traditional algorithms.",You should therefore seek solutions that offer cryptographic agility... and you should identify the criteria you will use to determine when to end support for the traditional algorithms.,Developing your migration plan,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,governance,2,all,"Ensure managed service providers carry out assessment activities for all services they provide, as they likely deliver most IT capability.","For many organisations, managed service providers are likely to deliver most of your IT capability, in which case it is important to ensure that they are also carrying out these assessment activities for all the services that they provide.",Discovery and assessment,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
UK-NCSC-Migration-Timelines-2025,NCSC PQC Migration Timelines Guidance,Compliance Frameworks,Government & Policy,lifecycle,2,certificates,"Assess security implications of enterprise PKI migration approaches on a case-by-case basis, considering parallel PKI or cross-signing models.","You will need to assess the security implications of your chosen approach on a case-by-case basis... The simplest is a new parallel enterprise PKI... Alternatively, you may wish to consider the introduction of a new PQC root-of-trust that cross-signs the old one",PQC migration for enterprise PKI,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,"Identify critical digital infrastructure, data, and applications affected by quantum threats to enable proactive investment and migration planning.",The purpose of the report is to sensitize the organizations to identify their critical digital infrastructures including data and applications which will be affected due to sudden deployment of cryptographically relevant quantum computers... and create sufficient executive awareness so as to pave way for proactive investments,Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,2,all,Conduct risk assessments to evaluate quantum readiness and define post-quantum requirements for vendors and OEMs.,4.1.3 Risk Assessment ... 4.3.2 Conduct a Risk Assessment ... 4.3.3 Define Post Quantum Requirements,Table of Contents / Chapter 4,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,2,all,"Identify critical digital infrastructure, data, and applications that will be affected by the deployment of cryptographically relevant quantum computers.",sensitize the organizations to identify their critical digital infrastructures including data and applications which will be affected due to sudden deployment of cryptographically relevant quantum computers,Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,all,Prepare a migration plan to transition from current cryptographic standards to quantum-safe cryptography before quantum computers break existing encryption.,there is an immediate and urgent need for organizations to prepare for dealing with the quantum threat by identifying their critical digital infrastructure... and be ready for a smooth transition to quantum safe cryptography,Executive Summary,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,2,all,Implement hybrid solutions during migration to mitigate short-term risks and ensure trust management while transitioning to PQC.,3.4 Trust management during migration _Hybrid Solution approach ... 4.3.8. Mitigate Short-Term Risks with Hybrid Solutions,Table of Contents / Chapter 3 & 4,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
IN-TEC-PQC-Migration-Report-2025,India TEC Technical Report TEC 910018:2025 — Migration to Post-Quantum Cryptography,Compliance Frameworks,Government & Policy,assurance,2,all,"Validate PQC implementation through proof of concept, pilots, and testing to ensure effectiveness against quantum threats.",4.1.4 Validation ... 4.3.6 Request Proof of Concept (PoC) or Pilots ... 4.3.10. Test and Validate the Implementation,Table of Contents / Chapter 4,https://www.tec.gov.in/pdf/TR/Final%20technical%20report%20on%20migration%20to%20PQC%2028-03-25.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,3,all,"Identify and report PQC migration leads for every Component and subordinate organization within 20 days, maintaining annual updated lists.",contact information for PQC migration leads in each subordinate organization... must be collected... within 20 days... Each DoW Component will maintain lists... and provide an updated list... annually.,"Page 1, Paragraph 3",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,3,all,"Submit test plans, results, and risk mitigations to DoD CIO PQC Directorate immediately for review before any PQC engagement or acquisition.","DoW Components... must submit relevant artifacts (i.e., test plans, test results, acquisition artifacts, risk mitigations, etc.) to my office immediately.","Page 1, Paragraph 4",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,3,all,"Obtain cryptographic intake approval from DoD CIO PQC Director before testing, evaluating, piloting, or acquiring any PQC-related technology.","Obtain cryptographic intake approval, as issued by Director, DoW CIO PQC, before testing, evaluating, piloting, investing in, using, or acquire any PQC-enabling or PQC-related technology","Attachment, Section 1d",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,3,all,Obtain cryptographic deployment approval from DoD CIO PQC Director before deploying any PQC-enabling or PQC-related technology.,"Obtain cryptographic deployment approval, as issued by Director, DoW CIO PQC... before deployment of any PQC-enabling or PQC-related technology","Attachment, Section 1e",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,governance,3,all,"Immediately cease tests, pilots, or use of PQC technology if security issues are identified by the DoD CIO PQC Director.","Cease tests, pilots, functional or performance evaluations, investment, acquisition, obligation, or use of the technology immediately if security issues are identified by the Director, DoW CIO PQC","Attachment, Section 1f",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,inventory,3,all,"Identify, inventory, and report all cryptography used in any DoD information system, regardless of classification, location, or type.","it is imperative to identify and inventory any type of cryptography used in all DoW information systems... DoW CIO will be releasing a DoW-wide task to identify, inventory, and report all cryptography","Page 1, Paragraph 2",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,3,keys,"Phase out and replace cryptographic pre-shared keys (PSK) not provisioned through NSA KMI with NIST-approved asymmetric PQC algorithms by Dec 31, 2030.","Use of cryptographic pre-shared keys (PSK)... will be phased out and replaced with solutions using NIST-approved... asymmetric PQC algorithms for key establishment no later than December 31, 2030","Attachment, Section 3a",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,3,keys,"Phase out and replace symmetric key establishment, agreement, and distribution protocols by Dec 31, 2030 (or 2031 for NSA CSfC registered solutions).","Symmetric key establishment protocols... shall be phased out and replaced no later than December 31, 2030 (or no later than December 31, 2031, for solutions currently registered with NSA CSfC)","Attachment, Section 3b",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,3,software,"Do not test, pilot, use, or procure commercial PSK-based solutions for quantum resistance effective immediately.","Additionally, DoW Components will not test, pilot, use, or procure commercial PSK-based solutions for quantum resistance effective immediately.","Attachment, Section 3a",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,lifecycle,3,software,"Do not test, pilot, use, or procure commercial symmetric key establishment, agreement, or distribution protocols for quantum resistance effective immediately.","Additionally, DoW Components will not test, pilot, use, or procure commercial solutions of this type... for quantum resistance effective immediately.","Attachment, Section 3b",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
